type,brand,model,chipset,vram,core_clock,boost_clock,color,length,price
GPU,XFX,PVT94GYRF2,GeForce 9400 GT,500000000,550000000.0,,Black / Silver,,0.0
GPU,XFX,PVT95GYAJ2,GeForce 9500 GT,500000000,550000000.0,,Black / Green,167.0,0.0
GPU,XFX,PVT95GYAR2,GeForce 9500 GT,500000000,550000000.0,,Black / Green,167.0,0.0
GPU,XFX,PVT95GZAFG,GeForce 9500 GT,1000000000,550000000.0,,Black / Green,,0.0
GPU,XFX,PVT98GYAF3,GeForce 9800 GT,500000000,550000000.0,,Black,,0.0
GPU,XFX,R5-230A-CLH2,Radeon R5 230,2000000000,625000000.0,,Black,174.0,0.0
GPU,XFX,R7-240A-4NF4,Radeon R7 240,4000000000,700000000.0,,Black,150.0,0.0
GPU,XFX,R7-240A-CLF2,Radeon R7 240,2000000000,750000000.0,780000000.0,Black,175.0,0.0
GPU,XFX,R7-240D-CLF2,Radeon R7 240,2000000000,600000000.0,,Black,150.0,0.0
GPU,XFX,R7-250A-ELF4,Radeon R7 250,4000000000,1000000000.0,1050000000.0,Black,175.0,0.0
GPU,XFX,R7-250A-ZLF4,Radeon R7 250,1000000000,1000000000.0,1050000000.0,Black,175.0,0.0
GPU,XFX,R7-250A-ZLH4,Radeon R7 250,1000000000,1000000000.0,1050000000.0,Silver,175.0,0.0
GPU,XFX,R7-250A-ZNF4,Radeon R7 250,1000000000,1000000000.0,1050000000.0,Black,175.0,0.0
GPU,XFX,R7-250X-ZNJ4,Radeon R7 250X,1000000000,950000000.0,,Black / Silver,167.0,0.0
GPU,XFX,R7-265A-CNF4,Radeon R7 265,2000000000,900000000.0,925000000.0,Black / Red,220.0,0.0
GPU,XFX,R7-265A-CNJ4,Radeon R7 265,2000000000,900000000.0,925000000.0,Black / Silver,198.0,0.0
GPU,XFX,R7-370P-F22M,Radeon R7 370,2000000000,995000000.0,,Black / Silver,234.0,0.0
GPU,XFX,R7-370P-F24M,Radeon R7 370,4000000000,995000000.0,,Black / Silver,234.0,0.0
GPU,XFX,R7240ACLH4,Radeon R7 240,2000000000,730000000.0,780000000.0,Black / Silver,175.0,0.0
GPU,XFX,R7360P2DF5,Radeon R7 360,2000000000,1050000000.0,,Black / Silver,234.0,0.0
GPU,XFX,R9-270X-EDJ4,Radeon R9 270X,4000000000,1000000000.0,1050000000.0,Black,220.0,0.0
GPU,XFX,R9-290A-ENBC,Radeon R9 290,4000000000,980000000.0,,Black / Red,288.0,0.0
GPU,XFX,R9-290X ENFC,Radeon R9 290X,4000000000,772000000.0,,Black / Red,292.0,0.0
GPU,XFX,R9-390P-8BD6,Radeon R9 390,8000000000,1000000000.0,,Black / Red,295.0,0.0
GPU,XFX,R9-390X-8BD6,Radeon R9 390X,8000000000,1050000000.0,,Black / Red,295.0,0.0
GPU,XFX,R9-390X-8VR6,Radeon R9 390X,8000000000,1050000000.0,,Black / Red,294.0,0.0
GPU,XFX,R9-FURY-4QFA,Radeon R9 Fury X,4000000000,1050000000.0,,Black / Red,195.0,0.0
GPU,XFX,R9-FURY-4WFA,Radeon R9 Fury,4000000000,1000000000.0,,Black / Silver,203.0,0.0
GPU,XFX,R9-PROD-8VRW,Radeon Pro Duo,8000000000,1000000000.0,,Black / Red,281.0,0.0
GPU,XFX,R9290AENFC,Radeon R9 290,4000000000,947000000.0,,Black / Red,274.0,0.0
GPU,XFX,RAW II,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Black,278.0,0.0
GPU,XFX,RS,Radeon RX 570,4000000000,1168000000.0,1286000000.0,Black / Red,243.0,0.0
GPU,XFX,RS,Radeon RX 480,4000000000,1120000000.0,1266000000.0,Black,240.0,0.0
GPU,XFX,RS,Radeon RX 480,8000000000,1120000000.0,1288000000.0,Black,240.0,0.0
GPU,XFX,RS XXX,Radeon RX 570,4000000000,1168000000.0,1284000000.0,Black / Red,243.0,407.99
GPU,XFX,RX-460P2HFG5,Radeon RX 460,2000000000,1090000000.0,1220000000.0,Silver,204.0,0.0
GPU,XFX,RX-460P2SFG5,Radeon RX 460,2000000000,1090000000.0,1220000000.0,Black,178.0,0.0
GPU,XFX,RX-460P4HFG5,Radeon RX 460,4000000000,1090000000.0,1220000000.0,Silver,204.0,0.0
GPU,XFX,RX-460P4SFG5,Radeon RX 460,4000000000,1090000000.0,1220000000.0,Black,178.0,0.0
GPU,XFX,RX-460P4TFG5,Radeon RX 460,4000000000,1090000000.0,1220000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-480M4BFA6,Radeon RX 480,4000000000,1120000000.0,1266000000.0,Black / Red,254.0,0.0
GPU,XFX,RX-550P2SFG5,Radeon RX 550 - 512,2000000000,1100000000.0,1203000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-550P2TFG5,Radeon RX 550 - 512,2000000000,1100000000.0,1203000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-550P4LFG5,Radeon RX 550 - 512,4000000000,1203000000.0,,Black / Red,178.0,0.0
GPU,XFX,RX-550P4SFG5,Radeon RX 550 - 512,4000000000,1100000000.0,1203000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-550P4TFG5,Radeon RX 550 - 512,4000000000,1100000000.0,1203000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-560D2SFG5,Radeon RX 560 - 896,2000000000,1196000000.0,,Black / Red,211.0,0.0
GPU,XFX,RX-560D4SFG5,Radeon RX 560 - 896,4000000000,1175000000.0,1295000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-560D4SFGR,Radeon RX 560 - 896,4000000000,1196000000.0,,Black / Red,,0.0
GPU,XFX,RX-560P2SFG5,Radeon RX 560 - 1024,2000000000,1295000000.0,,Black / Red,211.0,0.0
GPU,XFX,RX-560P4SFG5,Radeon RX 560 - 1024,4000000000,1295000000.0,,,170.0,136.77
GPU,XFX,RX-560P4SFGR,Radeon RX 560 - 1024,4000000000,1175000000.0,1295000000.0,Black / Red,170.0,0.0
GPU,XFX,RX-570P8DBDR,Radeon RX 570,8000000000,1328000000.0,,Red / Black,243.0,179.99
GPU,XFX,RX-570P8DFD6,Radeon RX 570,8000000000,1168000000.0,1286000000.0,Black / Red,243.0,209.99
GPU,XFX,RX-57XL8MFG6,Radeon RX 5700,8000000000,1465000000.0,1725000000.0,Silver,266.7,0.0
GPU,XFX,RX-57XL8MFGR,Radeon RX 5700,8000000000,1465000000.0,1725000000.0,Silver,266.7,0.0
GPU,XFX,RX-57XT8MFD6,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Silver,266.7,0.0
GPU,XFX,RX-57XT8MFDR,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Silver,266.7,0.0
GPU,XFX,RX-580P427D6,Radeon RX 580,4000000000,1366000000.0,1386000000.0,Black / Red,270.0,599.99
GPU,XFX,RX-VEGALDFF6,Radeon RX VEGA 56,8000000000,1156000000.0,1471000000.0,Red / Black,290.0,0.0
GPU,XFX,RX-VEGMA3FD6,Radeon VII,16000000000,1400000000.0,1801000000.0,Silver,280.0,0.0
GPU,XFX,RX-VEGMLBFX6,Radeon RX VEGA 56,8000000000,1156000000.0,1471000000.0,Black / Red,280.0,999.0
GPU,XFX,RX-VEGMTBFX6,Radeon RX VEGA 64,8000000000,1247000000.0,1546000000.0,Black / Red,283.0,0.0
GPU,XFX,RX-VEGMTSFX6,Radeon RX VEGA 64,8000000000,1247000000.0,1546000000.0,Silver / Red,282.0,0.0
GPU,XFX,RX-VEGMXWFXW,Radeon RX VEGA 64,8000000000,1406000000.0,1677000000.0,Silver / Red,283.0,0.0
GPU,XFX,THICC II,Radeon RX 5700 XT,8000000000,1605000000.0,1755000000.0,Black,293.0,0.0
GPU,XFX,THICC II,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Black,293.0,0.0
GPU,XFX,THICC II Pro,Radeon RX 5600 XT,6000000000,1247000000.0,1620000000.0,Black,280.0,682.99
GPU,XFX,THICC II Pro,Radeon RX 5500 XT,8000000000,1607000000.0,1845000000.0,Black / Red,281.0,0.0
GPU,XFX,THICC II Pro,Radeon RX 5600 XT,6000000000,1247000000.0,1620000000.0,Black,280.0,0.0
GPU,XFX,THICC II Ultra,Radeon RX 5700 XT,8000000000,1730000000.0,1980000000.0,Black,293.0,0.0
GPU,XFX,THICC III Pro,Radeon RX 5600 XT,6000000000,1247000000.0,1750000000.0,Black,326.0,721.99
GPU,XFX,THICC III Pro,Radeon RX 5600 XT,6000000000,1247000000.0,1750000000.0,Black,326.0,0.0
GPU,XFX,THICC III Ultra,Radeon RX 5700 XT,8000000000,1810000000.0,2025000000.0,Black / White,315.0,699.98
GPU,XFX,THICC III Ultra,Radeon RX 5600 XT,6000000000,1247000000.0,1750000000.0,Black,326.0,0.0
GPU,XFX,THICC III Ultra 2,Radeon RX 5700 XT,8000000000,1810000000.0,2025000000.0,Black / Silver,315.0,0.0
GPU,XFX,Triple Dissipation,Radeon RX 470,4000000000,926000000.0,1236000000.0,Black,240.0,0.0
GPU,XFX,Triple Dissipation,Radeon R9 Fury,4000000000,1000000000.0,,Black / Silver,315.0,0.0
GPU,XFX,Triple Dissipation,Radeon RX 470,4000000000,926000000.0,1226000000.0,Black,220.0,0.0
GPU,XFX,Triple Dissipation,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Black,326.0,741.99
GPU,XFX,Triple Dissipation,Radeon RX 470,4000000000,926000000.0,1226000000.0,Black,240.0,0.0
GPU,XFX,XXX,Radeon RX 480,8000000000,1120000000.0,1288000000.0,Black,240.0,0.0
GPU,XFX,XXX,Radeon RX 570,4000000000,1264000000.0,1284000000.0,Black / Red,243.0,285.99
GPU,XFX,XXX OC,Radeon RX 480,8000000000,1120000000.0,1288000000.0,Black / Red,254.0,0.0
GPU,XFX,r7-240a-cnf4,Radeon R7 240,2000000000,730000000.0,780000000.0,Black,177.0,0.0
GPU,Yeston,LP D5,Radeon RX 550 - 640,4000000000,1071000000.0,1206000000.0,Pink,170.0,0.0
GPU,Zogis,Superclock,GeForce GTX 980,4000000000,1152000000.0,1253000000.0,Black / Yellow,,0.0
GPU,Zogis,Superclock,GeForce GTX 960,2000000000,1228000000.0,1291000000.0,Black / Yellow,,0.0
GPU,Zogis,Superclock,GeForce GTX 970,4000000000,1076000000.0,1216000000.0,Black / Yellow,,0.0
GPU,Zogis,Twin Vortex,GeForce GTX 960,2000000000,1127000000.0,1178000000.0,Black / Green,,0.0
GPU,Zogis,ZOGTX970-4GD5,GeForce GTX 970,4000000000,1076000000.0,1216000000.0,Black,,0.0
GPU,Zotac,AMP,GeForce GTX 650,2000000000,1189000000.0,,Black / Orange,153.0,0.0
GPU,Zotac,AMP,GeForce GTX 1080 Ti,11000000000,1569000000.0,1683000000.0,Black,300.0,999.99
GPU,Zotac,AMP,GeForce GTX 1080,8000000000,1683000000.0,1822000000.0,Black / Yellow,300.0,999.11
GPU,Zotac,AMP,GeForce GTX 1070,8000000000,1607000000.0,1797000000.0,Black,300.0,0.0
GPU,Zotac,AMP,GeForce GTX 980,4000000000,1165000000.0,1266000000.0,Black / Orange,278.0,0.0
GPU,Zotac,AMP,GeForce GTX 760,2000000000,1111000000.0,1176000000.0,Black / Orange,195.0,0.0
GPU,Zotac,AMP,GeForce GTX 780,3000000000,1006000000.0,1059000000.0,Black / Orange,276.0,0.0
GPU,Zotac,AMP,GeForce GTX 660 Ti,2000000000,1033000000.0,,Black / Orange,191.0,635.59
GPU,Zotac,AMP,GeForce GTX 960,4000000000,1266000000.0,1329000000.0,Black,208.0,0.0
GPU,Zotac,AMP,GeForce GTX 1080,8000000000,1771000000.0,1911000000.0,Black,325.0,0.0
GPU,Zotac,AMP,GeForce GTX 1070 Ti,8000000000,1607000000.0,1683000000.0,Black,300.0,619.0
GPU,Zotac,AMP,GeForce GTX 950,2000000000,1203000000.0,1405000000.0,Black,208.0,0.0
GPU,Zotac,AMP,GeForce GTX 1060 6GB,6000000000,1556000000.0,1771000000.0,Black / Silver,210.0,0.0
GPU,Zotac,AMP,GeForce GTX 1060 3GB,3000000000,1582000000.0,1797000000.0,Black / Silver,206.0,0.0
GPU,Zotac,AMP,GeForce GTX 980 Ti,6000000000,1051000000.0,1140000000.0,Black / Silver,315.0,0.0
GPU,Zotac,AMP,GeForce GTX 780 Ti,3000000000,1006000000.0,1072000000.0,Black / Orange,276.0,0.0
GPU,Zotac,AMP,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1680000000.0,Black,268.0,1124.99
GPU,Zotac,AMP Extreme,GeForce GTX 980 Ti,6000000000,1253000000.0,1355000000.0,Black / Silver,329.0,0.0
GPU,Zotac,AMP Extreme,GeForce GTX 1080,8000000000,1771000000.0,1911000000.0,Black,325.0,0.0
GPU,Zotac,AMP Extreme,GeForce RTX 2070,8000000000,1410000000.0,1860000000.0,Black,308.0,999.11
GPU,Zotac,AMP Extreme,GeForce GTX 980,4000000000,1291000000.0,1393000000.0,Black / Silver,300.0,0.0
GPU,Zotac,AMP Extreme,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1830000000.0,Black,308.0,0.0
GPU,Zotac,AMP Extreme,GeForce RTX 2080,8000000000,1515000000.0,1905000000.0,Black,324.0,0.0
GPU,Zotac,AMP Extreme,GeForce GTX 1080 Ti,11000000000,1645000000.0,1759000000.0,Black / Yellow,325.0,1129.99
GPU,Zotac,AMP Extreme,GeForce RTX 2080 Ti,11000000000,1545000000.0,1815000000.0,Black / Silver,324.0,0.0
GPU,Zotac,AMP Extreme,GeForce GTX 970,4000000000,1203000000.0,1355000000.0,Black / Silver,300.0,0.0
GPU,Zotac,AMP Extreme,GeForce GTX 1070 Ti,8000000000,1607000000.0,1683000000.0,Black / Yellow,325.0,679.0
GPU,Zotac,AMP Extreme,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1875000000.0,Black,324.0,0.0
GPU,Zotac,AMP Extreme,GeForce GTX 1070,8000000000,1632000000.0,1835000000.0,Black,325.0,0.0
GPU,Zotac,AMP Extreme Core,GeForce RTX 2070,8000000000,1410000000.0,1815000000.0,Black,308.0,0.0
GPU,Zotac,AMP Extreme Core,GeForce GTX 970,4000000000,1228000000.0,1380000000.0,Black / Silver,299.0,0.0
GPU,Zotac,AMP Extreme Core,GeForce GTX 1080 Ti,11000000000,1607000000.0,1721000000.0,Black / Silver,325.0,1202.49
GPU,Zotac,AMP Extreme Core,GeForce RTX 2080,8000000000,1515000000.0,1860000000.0,Black,324.0,0.0
GPU,Zotac,AMP MAXX,GeForce RTX 2080,8000000000,1350000000.0,1830000000.0,Black,298.0,0.0
GPU,Zotac,AMP MAXX,GeForce RTX 2080 Ti,11000000000,1350000000.0,1665000000.0,Black,298.0,0.0
GPU,Zotac,AMP Omega,GeForce GTX 980,4000000000,1202000000.0,1304000000.0,Silver,268.0,0.0
GPU,Zotac,AMP Omega,GeForce GTX 980 Ti,6000000000,1178000000.0,1279000000.0,Blue / Silver,329.0,0.0
GPU,Zotac,AMP Omega,GeForce GTX 970,4000000000,1102000000.0,1241000000.0,Silver,267.97,0.0
GPU,Zotac,AMP Omega Core,GeForce GTX 970,4000000000,1152000000.0,1304000000.0,Black,280.0,0.0
GPU,Zotac,ArcticStorm,GeForce GTX Titan X,12000000000,1026000000.0,1114000000.0,Black,,0.0
GPU,Zotac,ArcticStorm,GeForce GTX 980 Ti,6000000000,1025000000.0,1114000000.0,Black,316.0,0.0
GPU,Zotac,Blower,GeForce GTX 1080 Ti,11000000000,1480000000.0,1582000000.0,Black,267.0,0.0
GPU,Zotac,Blower,GeForce RTX 2080,8000000000,1515000000.0,1710000000.0,Black,268.0,0.0
GPU,Zotac,Blower,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Black / Silver,268.0,3486.49
GPU,Zotac,Blower,GeForce RTX 2080,8000000000,1515000000.0,1710000000.0,Black / Silver,268.0,0.0
GPU,Zotac,Founders Edition,GeForce GTX 1080 Ti,11000000000,1480000000.0,1582000000.0,Black / Silver,267.0,999.0
GPU,Zotac,Founders Edition,GeForce GTX 1080,8000000000,1607000000.0,1733000000.0,Black / Silver,267.0,0.0
GPU,Zotac,Founders Edition,GeForce GTX 1070,8000000000,1506000000.0,1683000000.0,Black / Silver,267.0,0.0
GPU,Zotac,GAMING,GeForce RTX 2060,6000000000,1365000000.0,1680000000.0,Black,209.6,549.98
GPU,Zotac,GAMING,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1815000000.0,Black / Silver,308.0,1399.0
GPU,Zotac,GAMING,GeForce GTX 1660,6000000000,1530000000.0,1785000000.0,Black,173.4,0.0
GPU,Zotac,GAMING,GeForce RTX 2060,6000000000,1365000000.0,1680000000.0,Silver / Black,209.6,0.0
GPU,Zotac,GAMING,GeForce GTX 1660 Ti,6000000000,1500000000.0,1770000000.0,Black,173.4,724.99
GPU,Zotac,GAMING,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1815000000.0,Black,268.0,0.0
GPU,Zotac,GAMING AMP,GeForce GTX 1660,6000000000,1530000000.0,1845000000.0,Black,209.6,0.0
GPU,Zotac,GAMING AMP,GeForce GTX 1660 SUPER,6000000000,1530000000.0,1845000000.0,Black,209.6,0.0
GPU,Zotac,GAMING AMP,GeForce RTX 2070,8000000000,1410000000.0,1740000000.0,Black,268.0,0.0
GPU,Zotac,GAMING AMP,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1800000000.0,Black,268.0,1301.99
GPU,Zotac,GAMING AMP,GeForce GTX 1660 Ti,6000000000,1500000000.0,1860000000.0,Black,,579.52
GPU,Zotac,GAMING AMP,GeForce RTX 2080,8000000000,1515000000.0,,Black,308.0,0.0
GPU,Zotac,GAMING AMP,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1845000000.0,Black,298.0,0.0
GPU,Zotac,GAMING AMP,GeForce RTX 2060,6000000000,1365000000.0,1800000000.0,Silver / Black,209.6,0.0
GPU,Zotac,GAMING AMP,GeForce RTX 2080 Ti,11000000000,1350000000.0,1665000000.0,Black,308.0,0.0
GPU,Zotac,GAMING AMP Extreme,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1710000000.0,Black,308.0,0.0
GPU,Zotac,GAMING AMP Holo,GeForce RTX 3080,10000000000,1440000000.0,1770000000.0,Black,317.8,0.0
GPU,Zotac,GAMING Low Profile,GeForce GTX 1650,4000000000,1485000000.0,1665000000.0,Black,160.0,375.99
GPU,Zotac,GAMING OC,GeForce GTX 1650,4000000000,1485000000.0,1695000000.0,Black / Silver,151.0,0.0
GPU,Zotac,GAMING OC MINI,GeForce RTX 2070,8000000000,1410000000.0,1650000000.0,Black / Silver,211.0,0.0
GPU,Zotac,GAMING Trinity,GeForce RTX 3080,10000000000,1440000000.0,1710000000.0,Black,317.8,0.0
GPU,Zotac,GAMING Trinity,GeForce RTX 3090,24000000000,1400000000.0,1695000000.0,Black,317.8,0.0
GPU,Zotac,GAMING Trinity OC,GeForce RTX 3080,10000000000,1440000000.0,1725000000.0,Black,317.8,0.0
GPU,Zotac,GAMING Triple Fan,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Black,308.0,0.0
GPU,Zotac,GAMING Twin Edge,GeForce RTX 3070,8000000000,1500000000.0,1725000000.0,Black,231.9,0.0
GPU,Zotac,GAMING Twin Edge OC,GeForce RTX 3070,8000000000,1500000000.0,1755000000.0,Black,231.9,0.0
GPU,Zotac,GAMING Twin Fan,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1770000000.0,Black,268.0,1301.99
GPU,Zotac,GAMING Twin Fan,GeForce GTX 1660,6000000000,1530000000.0,1785000000.0,Black,215.9,246.98
GPU,Zotac,GAMING Twin Fan,GeForce GTX 1660 SUPER,6000000000,1530000000.0,1785000000.0,Black,173.4,266.99
GPU,Zotac,GAMING Twin Fan,GeForce GTX 1650 SUPER,4000000000,1530000000.0,1725000000.0,Black,158.5,454.99
GPU,Zotac,MINI,GeForce GTX 1070 Ti,8000000000,1607000000.0,1683000000.0,,211.0,609.0
GPU,Zotac,MINI,GeForce GTX 1060 3GB,3000000000,1506000000.0,1708000000.0,Black / Gray,174.0,336.99
GPU,Zotac,MINI,GeForce GTX 1070,8000000000,1518000000.0,1708000000.0,Black / Silver,210.0,599.99
GPU,Zotac,MINI,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1770000000.0,Black,209.6,699.65
GPU,Zotac,MINI,GeForce GTX 1050,2000000000,1354000000.0,1455000000.0,Black,145.0,0.0
GPU,Zotac,MINI,GeForce GTX 1080,8000000000,1620000000.0,1759000000.0,Black,211.0,729.99
GPU,Zotac,MINI,GeForce GTX 1080 Ti,11000000000,1506000000.0,1620000000.0,Black,211.0,0.0
GPU,Zotac,MINI,GeForce GTX 1050 Ti,4000000000,1303000000.0,1417000000.0,Black,145.0,269.58
GPU,Zotac,MINI,GeForce GTX 1060 6GB,6000000000,1506000000.0,1708000000.0,Black / Gray,174.0,0.0
GPU,Zotac,MINI,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1650000000.0,Silver / Black,209.6,799.99
GPU,Zotac,Synergy Edition,GeForce GTX 660,2000000000,993000000.0,1059000000.0,Black / Silver,195.0,0.0
GPU,Zotac,Twin,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Black,268.0,0.0
GPU,Zotac,Twin Edge,GeForce RTX 3060 Ti,8000000000,1410000000.0,1665000000.0,Black,222.1,0.0
GPU,Zotac,Twin Edge OC,GeForce RTX 3060 Ti,8000000000,1410000000.0,1695000000.0,Black,222.1,0.0
GPU,Zotac,VCGGTX9502XPB-OC-BB,GeForce GTX 950,2000000000,1241000000.0,,Black / Blue,213.0,0.0
GPU,Zotac,ZONE,GeForce GTX 750,1000000000,1033000000.0,1111000000.0,Black / Silver,,0.0
GPU,Zotac,ZT-20106-10P,GeForce GTS 250,1000000000,,,Black / Orange,,0.0
GPU,Zotac,ZT-20109-10P,GeForce GTS 250,1000000000,675000000.0,,Black,,0.0
GPU,Zotac,ZT-40101-10P,GeForce GTX 480,1500000000,700000000.0,,Black / Silver,,0.0
GPU,Zotac,ZT-40102-10P,GeForce GTX 480,1500000000,756000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40201-10P,GeForce GTX 470,1250000000,607000000.0,,Black,,0.0
GPU,Zotac,ZT-40202-10P,GeForce GTX 470,1250000000,656000000.0,,Black / Orange,241.0,0.0
GPU,Zotac,ZT-40301-10P,GeForce GTX 465,1000000000,607000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40401-10P,GeForce GTX 460,750000000,675000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40402-10P,GeForce GTX 460,1000000000,675000000.0,,Black / Orange,209.0,0.0
GPU,Zotac,ZT-40403-10P,GeForce GTX 460,1000000000,810000000.0,,Black / Orange,209.0,0.0
GPU,Zotac,ZT-40404-10P,GeForce GTX 460,750000000,710000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40406-10P,GeForce GTX 460,2000000000,710000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40407-10P,GeForce GTX 460,1000000000,710000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-40408-10P,GeForce GTX 460,1000000000,720000000.0,,,209.0,0.0
GPU,Zotac,ZT-40501-10L,GeForce GTS 450,1000000000,810000000.0,,Black / Orange,209.0,0.0
GPU,Zotac,ZT-40502-10L,GeForce GTS 450,1000000000,875000000.0,,Black / Orange,187.0,0.0
GPU,Zotac,ZT-40503-10L,GeForce GTS 450,1000000000,810000000.0,,Black / Orange,187.0,0.0
GPU,Zotac,ZT-40508-10L,GeForce GTS 450,1000000000,600000000.0,,Black / Orange,170.0,0.0
GPU,Zotac,ZT-40601-20L,GeForce GT 430,1000000000,700000000.0,,Blue / Silver,144.0,0.0
GPU,Zotac,ZT-40602-10L,GeForce GT 430,1000000000,700000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40603-10L,GeForce GT 430,1000000000,700000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40604-10L,GeForce GT 430,1000000000,700000000.0,,,144.0,0.0
GPU,Zotac,ZT-40605-10L,GeForce GT 430,500000000,700000000.0,,Black / Silver,156.0,0.0
GPU,Zotac,ZT-40606-20L,GeForce GT 430,1000000000,700000000.0,,Black,144.0,0.0
GPU,Zotac,ZT-40607-10L,GeForce GT 430,1000000000,700000000.0,,Black / Orange,144.0,160.59
GPU,Zotac,ZT-40608-10L,GeForce GT 430,2000000000,700000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40609-10L,GeForce GT 430,1000000000,700000000.0,,Black / Orange,144.0,144.59
GPU,Zotac,ZT-40701-10L,GeForce GT 440,500000000,810000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40703-10L,GeForce GT 440,1000000000,810000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40704-10L,GeForce GT 440,1000000000,810000000.0,,,,0.0
GPU,Zotac,ZT-40707-10L,GeForce GT 440,2000000000,810000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-40708-10L,GeForce GT 440,1000000000,810000000.0,,Black / Orange,144.0,0.0
GPU,Zotac,ZT-50101-10P,GeForce GTX 580,1500000000,772000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50102-10P,GeForce GTX 580,1500000000,815000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50102-30P,GeForce GTX 580,1500000000,815000000.0,,,266.0,0.0
GPU,Zotac,ZT-50103-10P,GeForce GTX 580,3000000000,772000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-50104-10P,GeForce GTX 580,3000000000,815000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50105-10P,GeForce GTX 580,1500000000,772000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50106-10P,GeForce GTX 580,1500000000,815000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50201-10P,GeForce GTX 570,1250000000,732000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50202-10P,GeForce GTX 570,1250000000,780000000.0,,Black / Orange,266.0,0.0
GPU,Zotac,ZT-50203-10M,GeForce GTX 570,1250000000,732000000.0,,Black / Orange,228.0,575.59
GPU,Zotac,ZT-50204-10M,GeForce GTX 570,1250000000,780000000.0,,Black / Orange,228.0,299.0
GPU,Zotac,ZT-50206-10M,GeForce GTX 570,1250000000,732000000.0,,,,0.0
GPU,Zotac,ZT-50301-10M,GeForce GTX 560 Ti,1000000000,822000000.0,,Black / Orange,209.0,493.59
GPU,Zotac,ZT-50302-10M,GeForce GTX 560 Ti,1000000000,950000000.0,,Black / Orange,228.0,0.0
GPU,Zotac,ZT-50303-10M,GeForce GTX 560 Ti,1000000000,850000000.0,,Black / Orange,,0.0
GPU,Zotac,ZT-50306-10M,GeForce GTX 560 Ti,1000000000,822000000.0,,,236.0,0.0
GPU,Zotac,ZT-50313-10M,GeForce GTX 560 Ti 448,1250000000,765000000.0,,Black / Orange,228.0,0.0
GPU,Zotac,ZT-50401-10L,GeForce GTX 550 Ti,1000000000,900000000.0,,Black / Orange,187.0,0.0
GPU,Zotac,ZT-50402-10L,GeForce GTX 550 Ti,1000000000,1000000000.0,,Black / Orange,187.0,0.0
GPU,Zotac,ZT-50403-10L,GeForce GTX 550 Ti,1000000000,900000000.0,,Black / Orange,203.0,340.59
GPU,Zotac,ZT-50404-10L,GeForce GTX 550 Ti,1000000000,900000000.0,,Black / Orange,187.0,279.58
GPU,Zotac,ZT-50601-10L,GeForce GT 520,1000000000,810000000.0,,Black / Orange,167.0,0.0
GPU,Zotac,ZT-50602-20L,GeForce GT 520,1000000000,810000000.0,,Black / Silver,144.0,0.0
