type,brand,model,socket,form_factor,ram_slots,max_ram,color,price,mb_ddr,mb_ddr_source
Motherboard,MSI,870A-G54 (FX),AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,870A-G55,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,870S-G46,AM3,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,870S-G54,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,870U-G55,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880G-E45,AM3,ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,MSI,880GM-E35,AM3,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GM-E41,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GM-E43,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GM-P51,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMA-E35,AM3,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMA-E35 (FX),AM3,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMA-E45,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMA-E53,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMA-E55,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMS-E35,AM3,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,880GMS-E41 (FX),AM3+,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,890FXA-GD65,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,890FXA-GD70,AM3,ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,890GXM-G65,AM3,Micro ATX,4,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,970 GAMING,AM3+,ATX,4,32000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,MSI,970A GAMING PRO CARBON,AM3+/AM3,ATX,4,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,MSI,970A SLI Krait Edition,AM3+,ATX,4,32000000000,Black / White,0.0,Unknown,insufficient_info
Motherboard,MSI,970A-G43,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,970A-G43 Plus,AM3+/AM3,ATX,4,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,MSI,970A-G45,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,970A-G46,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,990FXA-GAMING,AM3+/AM3,ATX,4,32000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,MSI,990FXA-GD65,AM3+,ATX,4,32000000000,,0.0,Unknown,insufficient_info
Motherboard,MSI,990FXA-GD65V2,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,990FXA-GD80,AM3+,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,990FXA-GD80V2,AM3+,ATX,4,32000000000,,0.0,Unknown,insufficient_info
Motherboard,MSI,990XA-GD55,AM3+/AM3,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A320M BAZOOKA,AM4,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,A320M GAMING PRO,AM4,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,A320M GRENADE,AM4,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-M2,AM4,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-M2 V2,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-VD PLUS,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-VD/S,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-VH PLUS,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M PRO-VHL,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M-A PRO,AM4,Micro ATX,2,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,A320M-A PRO MAX,AM4,Micro ATX,2,32000000000,Black,73.01,DDR4,socket_rule
Motherboard,MSI,A520M PRO,AM4,Micro ATX,2,64000000000,Black,73.98,DDR4,socket_rule
Motherboard,MSI,A520M-A PRO,AM4,Micro ATX,2,64000000000,Black,73.98,DDR4,socket_rule
Motherboard,MSI,A55M-E33,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A55M-E35,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A55M-P33,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A55M-P35,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A58M-E35,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A68HI AC,FM2+,Mini ITX,2,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,MSI,A68HM GAMING,FM2+,Micro ATX,2,32000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,MSI,A68HM-E33,FM2+,Micro ATX,2,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,MSI,A68HM-E33 V2,FM2+,Micro ATX,2,32000000000,Black,156.99,Unknown,insufficient_info
Motherboard,MSI,A68HM-GRENADE,FM2+,Micro ATX,2,32000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,MSI,A68HM-P33,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A75A-G35,FM1,ATX,2,16000000000,Black / Blue,190.59,Unknown,insufficient_info
Motherboard,MSI,A75A-G55,FM1,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A75MA-G55,FM1,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A75MA-P35,FM1,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A78M-E35,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A78M-E35 V2,FM2+,Micro ATX,2,32000000000,Black,0.0,Unknown,insufficient_info
Motherboard,MSI,A78M-E45,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A78M-E45 V2,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A88X-G41 PC MATE,FM2+,ATX,2,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A88X-G43,FM2+,ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A88X-G45 GAMING,FM2+,ATX,4,64000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XI AC,FM2+,Mini ITX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XI AC V2,FM2+,Mini ITX,2,16000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XM GAMING,FM2+,Micro ATX,4,32000000000,Black / Red,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XM-E35,FM2+,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XM-E45,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,A88XM-E45 V2,FM2+,Micro ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,AM1I,AM1,Mini ITX,2,32000000000,Black / Silver,0.0,Unknown,insufficient_info
Motherboard,MSI,AM1M,AM1,Micro ATX,2,16000000000,Black,0.0,Unknown,insufficient_info
Motherboard,MSI,B150 Gaming M3,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B150 PC Mate,LGA1151,ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B150A Gaming Pro,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B150I GAMING PRO,LGA1151,Mini ITX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B150I GAMING PRO AC,LGA1151,Mini ITX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B150M BAZOOKA,LGA1151,Micro ATX,4,64000000000,Black / White,299.5,DDR4,socket_rule
Motherboard,MSI,B150M BAZOOKA D3,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B150M BAZOOKA PLUS,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B150M ECO,LGA1151,Micro ATX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B150M GRENADE,LGA1151,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B150M Gaming Pro,LGA1151,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B150M MORTAR,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B150M MORTAR ARCTIC,LGA1151,Micro ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B150M Night Elf,LGA1151,Micro ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B150M PRO-VDH,LGA1151,Micro ATX,4,64000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B150M Pro-D,LGA1151,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B150M Pro-VD,LGA1151,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B250 GAMING M3,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B250 KRAIT GAMING,LGA1151,ATX,4,64000000000,Black / White,336.5,DDR4,socket_rule
Motherboard,MSI,B250 PC MATE,LGA1151,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B250I GAMING PRO AC,LGA1151,Mini ITX,2,32000000000,Red,0.0,DDR4,socket_rule
Motherboard,MSI,B250I PRO,LGA1151,Mini ITX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B250M BAZOOKA,LGA1151,Micro ATX,4,64000000000,Black / Gray,0.0,DDR4,socket_rule
Motherboard,MSI,B250M GAMING PRO,LGA1151,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B250M MORTAR,LGA1151,Micro ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B250M MORTAR ARCTIC,LGA1151,Micro ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B250M PRO OPT BOOST,LGA1151,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B250M PRO-VD,LGA1151,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B250M PRO-VDH,LGA1151,Micro ATX,4,64000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B250M PRO-VH,LGA1151,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B350 GAMING PLUS,AM4,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B350 GAMING PRO CARBON,AM4,ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B350 KRAIT GAMING,AM4,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B350 PC MATE,AM4,ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B350 TOMAHAWK,AM4,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B350 TOMAHAWK ARCTIC,AM4,ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B350 TOMAHAWK PLUS,AM4,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B350I PRO AC,AM4,Mini ITX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B350M BAZOOKA,AM4,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B350M GAMING PRO,AM4,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B350M MORTAR,AM4,Micro ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B350M MORTAR ARCTIC,AM4,Micro ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B350M PRO-VD PLUS,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B350M PRO-VDH,AM4,Micro ATX,4,64000000000,Brown / Black,138.88,DDR4,socket_rule
Motherboard,MSI,B350M PRO-VH PLUS,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B360 GAMING ARCTIC,LGA1151,ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B360 GAMING PLUS,LGA1151,ATX,4,64000000000,Black / Red,109.94,DDR4,socket_rule
Motherboard,MSI,B360 GAMING PRO CARBON,LGA1151,ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B360-A PRO,LGA1151,ATX,4,64000000000,Brown,228.99,DDR4,socket_rule
Motherboard,MSI,B360I GAMING PRO AC,LGA1151,Mini ITX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B360M BAZOOKA,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,B360M BAZOOKA PLUS,LGA1151,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B360M GAMING PLUS,LGA1151,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B360M MORTAR,LGA1151,Micro ATX,4,64000000000,Black,149.0,DDR4,socket_rule
Motherboard,MSI,B360M MORTAR TITANIUM,LGA1151,Micro ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B360M PRO-VD,LGA1151,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B360M PRO-VDH,LGA1151,Micro ATX,4,64000000000,Black,232.88,DDR4,socket_rule
Motherboard,MSI,B360M PRO-VH,LGA1151,Micro ATX,2,32000000000,Brown / Black,129.99,DDR4,socket_rule
Motherboard,MSI,B365M PRO-VD,LGA1151,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B365M PRO-VDH,LGA1151,Micro ATX,4,64000000000,Black / Silver,54.99,DDR4,socket_rule
Motherboard,MSI,B365M-PRO-VH,LGA1151,Micro ATX,2,32000000000,Black,66.98,DDR4,socket_rule
Motherboard,MSI,B450 GAMING PRO CARBON AC,AM4,ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450 GAMING PRO CARBON MAX WIFI,AM4,ATX,4,128000000000,Black,139.99,DDR4,socket_rule
Motherboard,MSI,B450 Gaming Plus,AM4,ATX,4,64000000000,Red / Black,228.99,DDR4,socket_rule
Motherboard,MSI,B450 Gaming Plus MAX,AM4,ATX,4,64000000000,Red / Black,104.99,DDR4,socket_rule
Motherboard,MSI,B450 TOMAHAWK,AM4,ATX,4,64000000000,Black / Silver,147.97,DDR4,socket_rule
Motherboard,MSI,B450 TOMAHAWK MAX,AM4,ATX,4,64000000000,Black,114.99,DDR4,socket_rule
Motherboard,MSI,B450-A PRO,AM4,ATX,4,64000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450-A PRO MAX,AM4,ATX,4,64000000000,Brown / Black,102.98,DDR4,socket_rule
Motherboard,MSI,B450I GAMING PLUS AC,AM4,Mini ITX,2,64000000000,Black / Red,99.99,DDR4,socket_rule
Motherboard,MSI,B450M BAZOOKA,AM4,Micro ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B450M BAZOOKA MAX WIFI,AM4,Micro ATX,4,128000000000,Black / Silver,93.98,DDR4,socket_rule
Motherboard,MSI,B450M BAZOOKA PLUS,AM4,Micro ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M BAZOOKA V2,AM4,Micro ATX,4,64000000000,Black,211.99,DDR4,socket_rule
Motherboard,MSI,B450M GAMING PLUS,AM4,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B450M MORTAR,AM4,Micro ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M MORTAR MAX,AM4,Micro ATX,4,64000000000,Black,170.37,DDR4,socket_rule
Motherboard,MSI,B450M MORTAR TITANIUM,AM4,Micro ATX,4,64000000000,White,0.0,DDR4,socket_rule
Motherboard,MSI,B450M PRO-M2,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M PRO-M2 MAX,AM4,Micro ATX,2,32000000000,Black,78.98,DDR4,socket_rule
Motherboard,MSI,B450M PRO-M2 V2,AM4,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M PRO-VDH,AM4,Micro ATX,4,64000000000,Brown,0.0,DDR4,socket_rule
Motherboard,MSI,B450M PRO-VDH MAX,AM4,Micro ATX,4,64000000000,Black / Silver,97.1,DDR4,socket_rule
Motherboard,MSI,B450M PRO-VDH PLUS,AM4,Micro ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M PRO-VDH V2,AM4,Micro ATX,4,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B450M-A PRO MAX,AM4,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B460M PRO,LGA1200,Micro ATX,2,64000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B460M PRO-VDH,LGA1200,Micro ATX,4,128000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,B460M PRO-VDH WIFI,LGA1200,Micro ATX,4,128000000000,Black,108.96,DDR4,socket_rule
Motherboard,MSI,B460M-A PRO,LGA1200,Micro ATX,2,64000000000,Black,78.98,DDR4,socket_rule
Motherboard,MSI,B550-A PRO,AM4,ATX,4,128000000000,Black / Silver,139.99,DDR4,socket_rule
Motherboard,MSI,B550M PRO-VDH WIFI,AM4,Micro ATX,4,128000000000,Black,141.83,DDR4,socket_rule
Motherboard,MSI,B75A-G43,LGA1155,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,B75MA-E33,LGA1155,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,B75MA-G43,LGA1155,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,B75MA-P33,LGA1155,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,B75MA-P45,LGA1155,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,B85-G41 PC Mate,LGA1150,ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85-G43,LGA1150,ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85-G43 GAMING,LGA1150,ATX,4,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B85I,LGA1150,Mini ITX,2,16000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,B85M Eco,LGA1150,Micro ATX,4,32000000000,Black / Green,0.0,DDR4,socket_rule
Motherboard,MSI,B85M GAMING,LGA1150,Micro ATX,4,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,B85M-E33,LGA1150,Micro ATX,2,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85M-E45,LGA1150,Micro ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85M-G43,LGA1150,Micro ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85M-P33,LGA1150,Micro ATX,2,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,B85M-P33 V2,LGA1150,Micro ATX,2,16000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,Big Bang - XPower II,LGA2011,XL ATX,8,128000000000,Black,0.0,DDR3,socket_rule
Motherboard,MSI,Big Bang - Xpower II Limited Edition,LGA2011,XL ATX,8,128000000000,Black / Red,0.0,DDR3,socket_rule
Motherboard,MSI,Big Bang Fuzion,LGA1156,ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,MSI,Big Bang Trinergy,LGA1156,ATX,4,16000000000,,0.0,Unknown,insufficient_info
Motherboard,MSI,Big Bang XPOWER,LGA1366,ATX,6,24000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,Big Bang-Marshal (B3),LGA1155,XL ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,C236A WORKSTATION,LGA1151,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,C236M WORKSTATION,LGA1151,Micro ATX,4,64000000000,Black / Silver,398.88,DDR4,socket_rule
Motherboard,MSI,CSM-B75MA-P45,LGA1155,Micro ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,CSM-B85M-E45,LGA1150,Micro ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-B85M-P32,LGA1150,Micro ATX,2,16000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-H110M Pro-VHL,LGA1151,Micro ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-H170M-A Pro,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-H81M-P32,LGA1150,Micro ATX,2,16000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-H87M-G43,LGA1150,Micro ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,CSM-Q87M-E43,LGA1150,Micro ATX,4,32000000000,Black / Blue,0.0,DDR4,socket_rule
Motherboard,MSI,Creator TRX40,sTRX4,EATX,8,256000000000,Black / Silver,679.99,DDR4,socket_rule
Motherboard,MSI,Creator X299,LGA2066,EATX,8,256000000000,Black / Silver,599.99,Unknown,insufficient_info
Motherboard,MSI,E3 KRAIT GAMING V5,LGA1151,ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,E350IA-E45,Integrated E-Series E-350,Mini ITX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,E350IS-E45,Integrated E-Series E-350,Mini ITX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,FM2-A55M-E33,FM2,Micro ATX,2,16000000000,Black / Blue,340.78,Unknown,insufficient_info
Motherboard,MSI,FM2-A75IA-E53,FM2,Mini ITX,2,32000000000,Black / Blue,211.59,Unknown,insufficient_info
Motherboard,MSI,FM2-A75MA-E35,FM2,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,FM2-A75MA-P33,FM2,Micro ATX,2,16000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,FM2-A85XA-G43,FM2,ATX,4,64000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,FM2-A85XA-G65,FM2,ATX,4,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,FM2-A85XMA-E35,FM2,Micro ATX,2,32000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,G41M-P33,LGA775,Micro ATX,2,4000000000,Brown / Black,0.0,Unknown,insufficient_info
Motherboard,MSI,G41M4-F,LGA775,Micro ATX,2,8000000000,Red,149.99,Unknown,insufficient_info
Motherboard,MSI,GF615M-P31,AM3,Micro ATX,2,8000000000,Red / Black,0.0,Unknown,insufficient_info
Motherboard,MSI,GF615M-P33,AM3,Micro ATX,2,8000000000,Black / Blue,0.0,Unknown,insufficient_info
Motherboard,MSI,H110 PC MATE,LGA1151,ATX,2,32000000000,Brown / Black,0.0,DDR4,socket_rule
Motherboard,MSI,H110I PRO AC,LGA1151,Mini ITX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,H110I Pro,LGA1151,Mini ITX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,H110M ECO,LGA1151,Micro ATX,2,32000000000,Black,0.0,DDR4,socket_rule
Motherboard,MSI,H110M Gaming,LGA1151,Micro ATX,2,32000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,H110M PRO-D,LGA1151,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,H110M PRO-VD PLUS,LGA1151,Micro ATX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,H110M PRO-VH,LGA1151,Micro ATX,2,32000000000,Brown / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,H110M PRO-VH PLUS,LGA1151,Micro ATX,2,32000000000,Brown,0.0,DDR4,socket_rule
Motherboard,MSI,H110M Pro-VD,LGA1151,Micro ATX,2,32000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,H170 Gaming M3,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,H170A Gaming Pro,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
Motherboard,MSI,H170A PC Mate,LGA1151,ATX,4,64000000000,Black / Silver,0.0,DDR4,socket_rule
Motherboard,MSI,H170I Pro AC,LGA1151,Mini ITX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,H170M ECO,LGA1151,Micro ATX,2,32000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,H170M PRO-VDH,LGA1151,Micro ATX,4,64000000000,Black / White,0.0,DDR4,socket_rule
Motherboard,MSI,H270 GAMING M3,LGA1151,ATX,4,64000000000,Black / Red,0.0,DDR4,socket_rule
