type,brand,model,form_factor,efficiency_rating,wattage,modular,color,price
PSU,Thermaltake,Toughpower iRGB PLUS,ATX,80+ Gold,1000,Full,Black,537.22
PSU,Thermaltake,Toughpower iRGB PLUS Platinum,ATX,80+ Platinum,850,Full,Black,227.99
PSU,Thermaltake,Toughpower iRGB PLUS Platinum,ATX,80+ Platinum,1200,Full,Black,590.16
PSU,Thermaltake,Toughpower iRGB PLUS Platinum,ATX,80+ Platinum,1000,Full,Black,0.0
PSU,Thermaltake,W0328RU,ATX,,350,No,,0.0
PSU,Thortech,Thunderbolt,ATX,80+ Gold,1200,Full,,0.0
PSU,Thortech,Thunderbolt,ATX,80+ Gold,1000,Full,,0.0
PSU,Thortech,Thunderbolt,ATX,80+ Gold,850,Full,,0.0
PSU,Thortech,Thunderbolt,ATX,80+ Gold,650,Full,,0.0
PSU,Thortech,Thunderbolt PLUS,ATX,80+ Gold,1000,Full,,0.0
PSU,Thortech,Thunderbolt PLUS,ATX,80+ Gold,1200,Full,,0.0
PSU,Thortech,Thunderbolt PLUS,ATX,80+ Gold,800,Full,,0.0
PSU,Topower,GAPS-500LX,ATX,,500,No,,0.0
PSU,Topower,GAPS-500MX,ATX,,500,Full,,0.0
PSU,Topower,TOP-1000P12-ADJ,ATX,,1000,Semi,,0.0
PSU,Topower,TOP-1000WG,ATX,80+ Gold,1000,No,,0.0
PSU,Topower,TOP-1200W,ATX,80+,1200,Full,,0.0
PSU,Topower,TOP-400W80,ATX,80+,400,No,,0.0
PSU,Topower,TOP-400W801,ATX,80+,400,No,,0.0
PSU,Topower,TOP-500PM,ATX,,500,No,,0.0
PSU,Topower,TOP-500WB,ATX,80+ Bronze,500,No,,0.0
PSU,Topower,TOP-600WB,ATX,80+ Bronze,600,No,,0.0
PSU,Topower,TOP-650PM,ATX,,650,No,,0.0
PSU,Topower,TOP-800WB,ATX,80+ Bronze,800,No,,0.0
PSU,Topower,TOP-900W,ATX,80+,900,Full,,0.0
PSU,Topower,ZU-1050W,ATX,,1050,No,,0.0
PSU,Topower,ZU-400W12,ATX,,400,No,,0.0
PSU,Topower,ZU-450W,ATX,,450,No,,0.0
PSU,Topower,ZU-500W,ATX,,500,No,,0.0
PSU,Topower,ZU-550W,ATX,,550,No,,47.65
PSU,Topower,ZU-650W,ATX,,650,No,,0.0
PSU,Topower,ZU-750W,ATX,,750,No,,0.0
PSU,Topower,ZU-950,ATX,,950,No,,0.0
PSU,Ultra,LSP,ATX,,550,No,,0.0
PSU,Ultra,LSP,ATX,,450,No,,0.0
PSU,Ultra,LSP650,ATX,,650,No,,0.0
PSU,Ultra,LSP750,ATX,,750,No,,0.0
PSU,Ultra,U12-42466,ATX,80+ Bronze,650,Semi,,0.0
PSU,Ultra,U12-42467,ATX,80+ Bronze,750,Semi,,0.0
PSU,Ultra,ULT-LS500,ATX,,500,No,Silver,0.0
PSU,Ultra,ULT-LSP550,ATX,,550,No,,0.0
PSU,Ultra,X4,ATX,80+ Silver,1050,Full,,0.0
PSU,Ultra,X4,ATX,80+ Silver,850,Full,,0.0
PSU,Ultra,X4,ATX,80+ Bronze,750,Full,,0.0
PSU,Ultra,X4 Special Edition,ATX,80+ Bronze,1000,Full,,0.0
PSU,Ultra,X4 Special Edition,ATX,80+ Bronze,850,Full,,0.0
PSU,VIVO,24K,ATX,80+ Gold,650,Full,,0.0
PSU,VisionTek,900346,ATX,,500,No,,0.0
PSU,VisionTek,900347,ATX,,650,No,,0.0
PSU,VisionTek,900349,ATX,80+ Bronze,800,No,,0.0
PSU,VisionTek,900488,ATX,,550,Full,,0.0
PSU,VisionTek,900489,ATX,80+ Bronze,700,Semi,,0.0
PSU,VisionTek,900490,ATX,80+ Bronze,800,Semi,,0.0
PSU,XClio,DIAMONDPOWER 1080W,ATX,,1080,No,,0.0
PSU,XClio,DIAMONDPOWER 880W,ATX,,880,No,,0.0
PSU,XClio,GOODPOWER 500W,ATX,,500,No,,0.0
PSU,XClio,Goodpower 550W,ATX,80+ Bronze,550,Full,,0.0
PSU,XClio,Goodpower 650W,ATX,80+ Bronze,650,Full,,0.0
PSU,XClio,Goodpower 750W,ATX,80+ Bronze,750,Full,,0.0
PSU,XClio,GreatPower,ATX,80+,650,Full,,0.0
PSU,XClio,GreatPower,ATX,80+,850,Full,,0.0
PSU,XClio,GreatPower,ATX,80+,550,Full,,0.0
PSU,XClio,GreatPower,ATX,80+,500,Full,,0.0
PSU,XClio,GreatPower,ATX,80+,600,Full,,0.0
PSU,XClio,STABLEPOWER 1000W,ATX,,1000,No,,0.0
PSU,XClio,STABLEPOWER 460W,ATX,,460,No,,0.0
PSU,XClio,STABLEPOWER 500W,ATX,,500,No,,0.0
PSU,XClio,STABLEPOWER 850W,ATX,,850,No,,0.0
PSU,XClio,STABLEPOWER GOLD 1000W,ATX,80+ Gold,1000,Full,,0.0
PSU,XClio,STABLEPOWER GOLD 750W,ATX,80+ Gold,750,Full,,0.0
PSU,XFX,Black Edition,ATX,80+ Silver,850,Full,,0.0
PSU,XFX,Black Edition,ATX,80+ Silver,750,Full,,0.0
PSU,XFX,Core Edition,ATX,80+ Bronze,650,No,,0.0
PSU,XFX,Core Edition,ATX,80+ Bronze,750,No,,0.0
PSU,XFX,Core Edition,ATX,80+ Bronze,850,No,,0.0
PSU,XFX,P1-450S-XXB9,ATX,80+ Bronze,450,No,,0.0
PSU,XFX,P1-550S-XXB9,ATX,80+ Bronze,550,No,,0.0
PSU,XFX,P1-550S-XXBA,ATX,80+ Bronze,550,No,,0.0
PSU,XFX,P1-650S-CAB9,ATX,80+ Bronze,650,No,,0.0
PSU,XFX,P1-650S-NLB9,ATX,80+ Bronze,650,No,,0.0
PSU,XFX,P1-650X-CAG9,ATX,80+ Bronze,650,Full,,0.0
PSU,XFX,P1-650X-CAH9,ATX,80+ Bronze,650,Full,,0.0
PSU,XFX,P1-650X-XXB9,ATX,80+ Bronze,650,Semi,,0.0
PSU,XFX,P1-750S-CAB9,ATX,80+ Bronze,750,No,,0.0
PSU,XFX,P1-750S-NLB9,ATX,80+ Bronze,750,No,,165.0
PSU,XFX,P1-750X-XXB9,ATX,80+ Bronze,750,Semi,,0.0
PSU,XFX,P1-850S-CAB9,ATX,80+ Bronze,850,No,,0.0
PSU,XFX,P1-850X-XXB9,ATX,80+ Bronze,850,Semi,,0.0
PSU,XFX,P1850SNLB9,ATX,80+ Bronze,850,No,,171.94
PSU,XFX,PRO Black Edition,ATX,80+ Gold,850,Full,,0.0
PSU,XFX,ProSeries,ATX,80+ Platinum,1000,Full,,0.0
PSU,XFX,ProSeries,ATX,80+ Silver,850,Semi,,0.0
PSU,XFX,ProSeries,ATX,80+ Gold,1050,Full,,0.0
PSU,XFX,ProSeries,ATX,80+ Bronze,450,No,,147.59
PSU,XFX,ProSeries,ATX,80+ Gold,1250,Full,,0.0
PSU,XFX,ProSeries,ATX,80+ Silver,750,Semi,,0.0
PSU,XFX,TS,ATX,80+ Bronze,550,No,,0.0
PSU,XFX,TS,ATX,80+ Gold,550,No,,0.0
PSU,XFX,TS,ATX,80+ Bronze,430,No,,0.0
PSU,XFX,TS,ATX,80+ Gold,650,No,,0.0
PSU,XFX,TS,ATX,80+ Gold,750,No,,0.0
PSU,XFX,XT,ATX,80+ Bronze,500,No,,0.0
PSU,XFX,XT,ATX,80+ Bronze,600,No,,0.0
PSU,XFX,XT,ATX,80+ Bronze,400,No,,0.0
PSU,XFX,XTR,ATX,80+ Gold,750,Full,,0.0
PSU,XFX,XTR,ATX,80+ Gold,650,Full,,0.0
PSU,XFX,XTR,ATX,80+ Gold,550,Full,,0.0
PSU,Xigmatek,ACXTNRP-PC402,ATX,80+ Bronze,400,No,,0.0
PSU,Xigmatek,ACXTNRP-PC502,ATX,80+ Bronze,500,No,,0.0
PSU,Xigmatek,NRP-MC1002,ATX,80+ Bronze,1000,Full,,0.0
PSU,Xigmatek,NRP-MC702,ATX,80+ Bronze,700,Full,,0.0
PSU,Xigmatek,NRP-MC802,ATX,80+ Bronze,800,Full,,0.0
PSU,Xigmatek,NRP-PC602,ATX,80+ Bronze,600,No,,0.0
PSU,Xigmatek,NRP-PC702,ATX,80+ Bronze,700,No,,0.0
PSU,Xigmatek,Vector,ATX,80+ Gold,750,Semi,,0.0
PSU,Xigmatek,Vector,ATX,80+ Gold,850,Semi,,0.0
PSU,Xigmatek,Vector,ATX,80+ Gold,650,Semi,,0.0
PSU,Xilence,Performance A+,ATX,80+ Bronze,830,No,Black / Red,0.0
PSU,Xilence,Performance A+,ATX,80+ Bronze,430,No,Black / Red,0.0
PSU,Xilence,Performance A+,ATX,80+ Bronze,730,No,Black / Red,0.0
PSU,Xilence,Performance A+,ATX,80+ Bronze,530,No,Black / Red,0.0
PSU,Xilence,Performance A+,ATX,80+ Bronze,630,No,Black / Red,0.0
PSU,Xilence,Performance A+ III,ATX,80+ Bronze,450,No,Black / Red,0.0
PSU,Xilence,Performance A+ III,ATX,80+ Bronze,650,No,Black / Red,0.0
PSU,Xilence,Performance A+ III,ATX,80+ Bronze,550,No,Black / Red,119.9
PSU,Xilence,Performance C,ATX,,500,No,Black / Red,0.0
PSU,Xilence,Performance C,ATX,,400,No,Black / Red,0.0
PSU,Xilence,Performance C,ATX,,600,No,Black / Red,0.0
PSU,Xilence,Performance C,ATX,,700,No,Black / Red,0.0
PSU,Xilence,Performance X,ATX,80+ Gold,850,Semi,Black / Red,169.69
PSU,Xilence,Performance X,ATX,80+ Gold,750,Semi,Black / Red,146.78
PSU,Xilence,Performance X,ATX,80+ Gold,650,No,Black / Red,120.94
PSU,Xilence,Performance X,ATX,80+ Gold,550,No,Black / Red,118.89
PSU,Xion,AXP-1000K14XE,ATX,80+ Bronze,1000,Semi,,0.0
PSU,Xion,AXP-1000R14HE,ATX,80+ Bronze,1000,Full,,0.0
PSU,Xion,AXP-700K14XE,ATX,80+ Bronze,700,Semi,,0.0
PSU,Xion,AXP-700W14FG,ATX,80+ Gold,700,Full,,0.0
PSU,Xion,AXP-850K14XE,ATX,80+ Bronze,850,Semi,,0.0
PSU,Xion,AXP-850R14N,ATX,,850,No,,0.0
PSU,Xion,EN-450F12BK,ATX,,450,No,,0.0
PSU,Xion,EN-600F12,ATX,,600,No,,0.0
PSU,Xion,XON-1000P14F,ATX,,1000,No,,0.0
PSU,Xion,XON-1100P14HE,ATX,,1100,No,,0.0
PSU,Xion,XON-1250P14HE,ATX,,1250,No,,0.0
PSU,Xion,XON-700P12F,ATX,,700,No,,0.0
PSU,Xion,XON-800R14N,ATX,,800,Full,,0.0
PSU,Xion,XON-850P14F,ATX,,850,No,,0.0
PSU,Zalman,1000-HP Plus,ATX,80+ Silver,1000,Full,,0.0
PSU,Zalman,1250 Platinum,ATX,80+ Platinum,1250,Semi,,0.0
PSU,Zalman,850-HP Plus,ATX,80+ Silver,850,Semi,,0.0
PSU,Zalman,LE,ATX,,400,No,,0.0
PSU,Zalman,TX,ATX,,600,No,,0.0
PSU,Zalman,TX,ATX,,500,No,,0.0
PSU,Zalman,TX,ATX,,700,No,,0.0
PSU,Zalman,ZM-600-GT,ATX,80+ Bronze,600,Semi,,0.0
PSU,Zalman,ZM1000-HP,ATX,80+,1000,Full,,0.0
PSU,Zalman,ZM460B-APS,ATX,,460,No,,0.0
PSU,Zalman,ZM500-HP,ATX,,500,Semi,,0.0
PSU,Zalman,ZM500-RS,ATX,80+,500,No,,0.0
PSU,Zalman,ZM600-HP,ATX,,600,Full,,0.0
PSU,Zalman,ZM600-ST,ATX,80+,600,No,,0.0
PSU,Zalman,ZM660-XT,ATX,80+ Bronze,660,Full,,0.0
PSU,Zalman,ZM770-XT,ATX,80+ Bronze,770,Full,,0.0
PSU,Zalman,zm-400-LE,ATX,,400,No,,0.0
PSU,Zalman,zm-500-LE,ATX,,500,No,,0.0
PSU,Zalman,zm-550-XG,ATX,80+ Gold,550,Semi,,0.0
PSU,Zalman,zm-650-XG,ATX,80+ Gold,650,Semi,,0.0
PSU,Zalman,zm-750-XG,ATX,80+ Gold,750,Semi,,0.0
PSU,be quiet!,BN623,ATX,80+ Bronze,500,No,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Gold,550,Semi,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Gold,1000,Semi,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Gold,650,Semi,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Gold,1200,Semi,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Gold,750,Semi,,0.0
PSU,be quiet!,Dark Power Pro 10,ATX,80+ Platinum,850,Semi,,0.0
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,1200,Semi,,279.99
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,850,Semi,,199.9
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,1000,Semi,,0.0
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,750,Semi,,377.39
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,550,Semi,,249.09
PSU,be quiet!,Dark Power Pro 11,ATX,80+ Platinum,650,Semi,,159.9
PSU,be quiet!,Dark Power Pro 12,ATX,80+ Titanium,1500,Full,Black,799.99
PSU,be quiet!,Dark Power Pro 12,ATX,80+ Titanium,1200,Full,Black,0.0
PSU,be quiet!,POWER 2,SFX,80+ Bronze,300,No,,178.0
PSU,be quiet!,POWER 2,SFX,80+ Bronze,400,No,,0.0
PSU,be quiet!,PURE POWER L7 | 300W,ATX,80+,300,No,,0.0
PSU,be quiet!,PURE POWER L7 | 350W,ATX,80+,350,No,,0.0
PSU,be quiet!,PURE POWER L7 | 530W,ATX,80+,530,No,,0.0
PSU,be quiet!,PURE POWER L8,ATX,80+ Bronze,530,Semi,,0.0
PSU,be quiet!,PURE POWER L8,ATX,80+ Bronze,630,Semi,Black / Orange,0.0
PSU,be quiet!,PURE POWER L8,ATX,80+ Bronze,700,No,,0.0
PSU,be quiet!,PURE POWER L8,ATX,80+ Bronze,600,No,,0.0
PSU,be quiet!,PURE POWER L8 300W,ATX,80+ Bronze,300,No,,0.0
PSU,be quiet!,PURE POWER L8 350W,ATX,80+ Bronze,350,No,,0.0
PSU,be quiet!,PURE POWER L8 400W,ATX,80+ Bronze,400,No,,0.0
PSU,be quiet!,PURE POWER L8 500W,ATX,80+ Bronze,500,No,,0.0
PSU,be quiet!,Power Zone,ATX,80+ Bronze,650,Full,,0.0
PSU,be quiet!,Power Zone,ATX,80+ Bronze,850,Full,,0.0
PSU,be quiet!,Power Zone,ATX,80+ Bronze,1000,Full,,0.0
PSU,be quiet!,Power Zone,ATX,80+ Bronze,750,Full,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Bronze,350,No,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Silver,500,No,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Silver,400,No,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Silver,700,No,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Silver,600,No,,0.0
PSU,be quiet!,Pure Power 10,ATX,80+ Bronze,300,No,,0.0
PSU,be quiet!,Pure Power 10 CM,ATX,80+ Silver,400,Semi,,0.0
PSU,be quiet!,Pure Power 10 CM,ATX,80+ Silver,500,Semi,,0.0
PSU,be quiet!,Pure Power 10 CM,ATX,80+ Silver,700,Semi,,0.0
PSU,be quiet!,Pure Power 10 CM,ATX,80+ Silver,600,Semi,,0.0
PSU,be quiet!,Pure Power 11,ATX,80+ Bronze,350,No,Black,148.64
PSU,be quiet!,Pure Power 11,ATX,80+ Gold,500,No,Black,79.98
PSU,be quiet!,Pure Power 11,ATX,80+ Bronze,300,No,Black,135.03
PSU,be quiet!,Pure Power 11,ATX,80+ Gold,600,No,Black,171.79
PSU,be quiet!,Pure Power 11,ATX,80+ Gold,400,No,Black,99.6
PSU,be quiet!,Pure Power 11,ATX,80+ Gold,700,No,Black,99.9
PSU,be quiet!,Pure Power 11 CM,ATX,80+ Gold,500,Semi,Black,162.94
PSU,be quiet!,Pure Power 11 CM,ATX,80+ Gold,600,Semi,Black,99.99
PSU,be quiet!,Pure Power 11 CM,ATX,80+ Gold,700,Semi,Black,109.9
PSU,be quiet!,Pure Power 11 CM,ATX,80+ Gold,400,Semi,Black,173.0
PSU,be quiet!,Pure Power 9,ATX,80+ Silver,500,Semi,,0.0
PSU,be quiet!,Pure Power 9,ATX,80+ Silver,400,Semi,,0.0
PSU,be quiet!,Pure Power 9,ATX,80+ Silver,400,No,,0.0
PSU,be quiet!,Pure Power 9 CM,ATX,80+ Silver,600,Semi,,0.0
PSU,be quiet!,SFX L Power,SFX,80+ Gold,600,Full,,0.0
PSU,be quiet!,SFX L Power,SFX,80+ Gold,500,Full,,0.0
PSU,be quiet!,STRAIGHT POWER 10,ATX,80+ Gold,700,No,,0.0
PSU,be quiet!,STRAIGHT POWER 10,ATX,80+ Gold,600,No,,0.0
PSU,be quiet!,STRAIGHT POWER 10,ATX,80+ Gold,500,No,,0.0
PSU,be quiet!,STRAIGHT POWER 10,ATX,80+ Gold,400,No,,0.0
PSU,be quiet!,STRAIGHT POWER 10 CM,ATX,80+ Gold,800,Semi,,0.0
PSU,be quiet!,STRAIGHT POWER 10 CM,ATX,80+ Gold,700,Semi,,0.0
PSU,be quiet!,STRAIGHT POWER 10 CM,ATX,80+ Gold,500,Semi,,0.0
PSU,be quiet!,STRAIGHT POWER 10 CM,ATX,80+ Gold,600,Semi,,0.0
PSU,be quiet!,STRAIGHT POWER E9 680W / CM,ATX,80+ Gold,680,Semi,,0.0
PSU,be quiet!,STRAIGHT POWER E9 | 400W,ATX,80+ Gold,400,No,,0.0
PSU,be quiet!,STRAIGHT POWER E9 | 450W,ATX,80+ Gold,450,No,,0.0
PSU,be quiet!,STRAIGHT POWER E9 | 480W CM,ATX,80+ Gold,480,Full,,0.0
PSU,be quiet!,STRAIGHT POWER E9 | 500W,ATX,80+ Gold,500,No,,0.0
PSU,be quiet!,STRAIGHT POWER E9 | 580W CM,ATX,80+ Gold,580,Semi,,0.0
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,450,Full,,220.32
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,750,Full,Black,149.9
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,650,Full,,118.39
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,1000,Full,,0.0
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,650,Full,Black,134.9
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,850,Full,,0.0
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,550,Full,,274.99
PSU,be quiet!,Straight Power 11,ATX,80+ Gold,750,Full,,338.99
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,850,Full,Black,174.9
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,1200,Full,Black,624.99
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,550,Full,Black,0.0
PSU,be quiet!,Straight Power 11,ATX,80+ Platinum,1000,Full,Black,0.0
PSU,be quiet!,Straight Power E9,ATX,80+ Gold,600,No,,0.0
PSU,be quiet!,System Power 8,ATX,80+,600,No,,0.0
PSU,be quiet!,System Power 8,ATX,80+,400,No,,0.0
PSU,be quiet!,System Power 8,ATX,80+,500,No,,0.0
PSU,be quiet!,System Power 9,ATX,80+ Bronze,500,No,Black,0.0
PSU,be quiet!,System Power 9,ATX,80+ Bronze,600,No,Black,0.0
PSU,be quiet!,System Power 9,ATX,80+ Bronze,700,No,Black,148.59
PSU,be quiet!,System Power 9,ATX,80+ Bronze,400,No,Black,79.4
PSU,be quiet!,System Power 9 CM,ATX,80+ Bronze,500,Semi,Black,0.0
PSU,be quiet!,System Power 9 CM,ATX,80+ Bronze,700,Semi,Black,208.65
PSU,be quiet!,System Power U9,ATX,80+ Bronze,600,No,Black,0.0
PSU,be quiet!,System Power U9,ATX,80+ Bronze,500,No,Black,0.0
PSU,be quiet!,System Power U9,ATX,80+ Bronze,400,No,Black,0.0
PSU,be quiet!,System Power U9,ATX,80+ Bronze,700,No,Black,0.0
PSU,be quiet!,TFX Power 2,TFX,80+ Gold,300,No,,146.58
PSU,be quiet!,TFX Power 2,TFX,80+ Bronze,300,No,,0.0
