type,brand,model,cores,base_clock,boost_clock,tdp,integrated_graphics,multithreading,price,cpu_socket,cpu_socket_source
CPU,AMD,2650,2,1450000000,,25,Radeon HD 8240,False,59.61,,missing_model
CPU,AMD,3850,4,1300000000,,25,Radeon HD 8280,False,79.59,,missing_model
CPU,AMD,5150,4,1600000000,,25,Radeon HD 8400,False,0.0,,missing_model
CPU,AMD,5350,4,2049999999,,25,Radeon HD 8400,False,104.94,,missing_model
CPU,AMD,5350,4,2049999999,,25,Radeon HD 8400,False,0.0,,missing_model
CPU,AMD,A10-5700,4,3400000000,,65,Radeon HD 7660D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-5800K,4,3800000000,,100,Radeon HD 7660D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6700,4,3700000000,,65,Radeon HD 8670D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6700T,4,2500000000,3500000000.0,45,Radeon HD 8650D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6790B,4,4000000000,,100,Radeon HD 8670D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6790K,4,4000000000,4300000000.0,100,Radeon HD 8670D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6800B,4,4099999999,4400000000.0,100,Radeon HD 8670D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-6800K,4,4099999999,,100,Radeon HD 8670D,False,0.0,,wikidata_no_qid
CPU,AMD,A10-7700K,4,3400000000,3800000000.0,95,Radeon R7 (on-die),False,547.8,,wikidata_no_qid
CPU,AMD,A10-7700K,4,3400000000,3800000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-7800,4,3500000000,3900000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-7850K,4,3700000000,4000000000.0,95,Radeon R7 (on-die),False,273.83,,wikidata_no_qid
CPU,AMD,A10-7850K,4,3700000000,4000000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-7860k,4,3600000000,4000000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-7870K,4,3900000000,4099999999.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-7890K,4,4099999999,4300000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A10-9700,4,3500000000,3800000000.0,65,Radeon R7 (on-die),False,242.87,,wikidata_no_qid
CPU,AMD,A10-9700E,4,3000000000,3500000000.0,35,Radeon R7 (on-die),False,292.98,,wikidata_no_qid
CPU,AMD,A12-9800,4,3800000000,4200000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A12-9800E,4,3100000000,3800000000.0,35,Radeon R7 (on-die),False,177.45,,wikidata_no_qid
CPU,AMD,A4-3300,2,2500000000,,65,Radeon HD 6410D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-3300,2,2500000000,,65,Radeon HD 6410D,False,85.0,,wikidata_no_qid
CPU,AMD,A4-3400,2,2700000000,,65,Radeon HD 6410D,False,149.94,,wikidata_no_qid
CPU,AMD,A4-3400,2,2700000000,,65,Radeon HD 6410D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-3420,2,2800000000,,65,Radeon HD 6410D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-3450,2,2900000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,A4-4000,2,3000000000,,65,Radeon HD 7480D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-4000,2,3000000000,,65,Radeon HD 7480D,False,139.84,,wikidata_no_qid
CPU,AMD,A4-4020,2,3200000000,3400000000.0,65,Radeon HD 7480D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-5300,2,3400000000,,65,Radeon HD 7480D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-5300,2,3400000000,,65,Radeon HD 7480D,False,93.74,,wikidata_no_qid
CPU,AMD,A4-6300,2,3700000000,3900000000.0,65,Radeon HD 8370D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-6300B,2,3700000000,3900000000.0,65,Radeon HD 8370D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-6320,2,3800000000,4000000000.0,65,Radeon HD 8370D,False,0.0,,wikidata_no_qid
CPU,AMD,A4-7300,2,3800000000,4000000000.0,65,Radeon HD 8470D,False,135.0,,wikidata_no_qid
CPU,AMD,A6-3500,3,2100000000,,65,Radeon HD 6530D,False,0.0,,wikidata_no_qid
CPU,AMD,A6-3650,4,2600000000,,100,Radeon HD 6530D,False,0.0,,wikidata_no_qid
CPU,AMD,A6-3670K,4,2700000000,,100,Radeon HD 6530D,False,0.0,,wikidata_no_qid
CPU,AMD,A6-5400K,2,3600000000,,65,Radeon HD 7540D,False,124.74,,wikidata_no_qid
CPU,AMD,A6-6400K,2,3900000000,,65,Radeon HD 8470D,False,0.0,,wikidata_no_qid
CPU,AMD,A6-6420K,2,4000000000,4200000000.0,65,Radeon HD 8000 Series,False,0.0,,wikidata_no_qid
CPU,AMD,A6-7400K,2,3500000000,3900000000.0,65,Radeon R5 (on die),False,0.0,,wikidata_no_qid
CPU,AMD,A6-7470K,2,3700000000,4000000000.0,65,Radeon R5 (on die),False,0.0,,wikidata_no_qid
CPU,AMD,A6-7470K,2,3700000000,4000000000.0,65,Radeon R5 (on die),False,105.27,,wikidata_no_qid
CPU,AMD,A6-7480,2,3500000000,3800000000.0,65,Radeon R5 (on die),False,144.0,,wikidata_no_qid
CPU,AMD,A6-9500,2,3500000000,3800000000.0,65,Radeon R5 (on die),False,161.0,,wikidata_no_qid
CPU,AMD,A6-9500E,2,3000000000,3400000000.0,35,Radeon R5 (on die),False,196.87,,wikidata_no_qid
CPU,AMD,A6-9550,2,3800000000,4000000000.0,65,Radeon R5 (on die),False,0.0,,wikidata_no_qid
CPU,AMD,A8-3850,4,2900000000,,100,Radeon HD 6550D,False,0.0,,wikidata_no_qid
CPU,AMD,A8-3870K,4,3000000000,,100,Radeon HD 6550D,False,0.0,,wikidata_no_qid
CPU,AMD,A8-5500,4,3200000000,,65,Radeon HD 7560D,False,0.0,,wikidata_no_qid
CPU,AMD,A8-5600K,4,3600000000,,100,Radeon HD 7560D,False,0.0,,wikidata_no_qid
CPU,AMD,A8-6500,4,3500000000,,65,Radeon HD 8570D,False,311.66,,wikidata_no_qid
CPU,AMD,A8-6600K,4,3900000000,,100,Radeon HD 8570D,False,0.0,,wikidata_no_qid
CPU,AMD,A8-7600,4,3100000000,3800000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A8-7650K,4,3300000000,3700000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A8-7670K,4,3600000000,3900000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A8-7680,4,3500000000,3800000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,A8-9600,4,3100000000,3400000000.0,65,Radeon R7 (on-die),False,213.74,,wikidata_no_qid
CPU,AMD,Athlon 200GE,2,3200000000,,35,Radeon Vega 3,True,0.0,,wikidata_no_qid
CPU,AMD,Athlon 200GE,2,3200000000,,35,Radeon Vega 3,True,110.89,,wikidata_no_qid
CPU,AMD,Athlon 220GE,2,3400000000,,35,Radeon Vega 3,True,0.0,,wikidata_no_qid
CPU,AMD,Athlon 220GE,2,3400000000,,35,Radeon Vega 3,True,113.58,,wikidata_no_qid
CPU,AMD,Athlon 240GE,2,3500000000,,35,Radeon Vega 3,True,113.58,,wikidata_no_qid
CPU,AMD,Athlon 240GE,2,3500000000,,35,Radeon Vega 3,True,0.0,,wikidata_no_qid
CPU,AMD,Athlon 3000G,2,3500000000,,35,Radeon Vega 3,True,0.0,,wikidata_no_qid
CPU,AMD,Athlon 5370,4,2200000000,,25,Radeon R3 (on die),False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II 160u,1,1800000000,,20,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 215,2,2700000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 220,2,2800000000,,65,,False,26.73,,wikidata_no_qid
CPU,AMD,Athlon II X2 221,2,2800000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 235e,2,2700000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 240,2,2800000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 240,2,2800000000,,65,,False,29.48,,wikidata_no_qid
CPU,AMD,Athlon II X2 240e,2,2800000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 245,2,2900000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 245e,2,2900000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 250,2,3000000000,,65,,False,184.71,,wikidata_no_qid
CPU,AMD,Athlon II X2 250,2,3000000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 250u,2,1600000000,,25,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 255,2,3100000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 255,2,3100000000,,65,,False,130.32,,wikidata_no_qid
CPU,AMD,Athlon II X2 260,2,3200000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 260u,2,1800000000,,25,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 265,2,3200000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X2 270,2,3400000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 400e,3,2200000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 405e,3,2300000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 415e,3,2500000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 425,3,2700000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 435,3,2900000000,,95,,False,159.94,,wikidata_no_qid
CPU,AMD,Athlon II X3 435,3,2900000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 440,3,3000000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 445,3,3100000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 450,3,3200000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 455,3,3300000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X3 460,3,3400000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 600e,4,2200000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 605e,4,2300000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 610e,4,2400000000,,45,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 620,4,2600000000,,95,,False,203.38,,wikidata_no_qid
CPU,AMD,Athlon II X4 620,4,2600000000,,95,,False,59.49,,wikidata_no_qid
CPU,AMD,Athlon II X4 630,4,2800000000,,95,,False,91.4,,wikidata_no_qid
CPU,AMD,Athlon II X4 630,4,2800000000,,95,,False,52.6,,wikidata_no_qid
CPU,AMD,Athlon II X4 630,4,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 631,4,2600000000,,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 635,4,2900000000,,95,,False,65.07,,wikidata_no_qid
CPU,AMD,Athlon II X4 635,4,2900000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 638,4,2700000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 640,4,3000000000,,95,,False,64.02,,wikidata_no_qid
CPU,AMD,Athlon II X4 640,4,3000000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 641,4,2800000000,,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 645,4,3100000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 651,4,3000000000,,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon II X4 651K,4,3000000000,,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X2 340,2,3200000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X2 350,2,3500000000,3900000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X2 370K,2,4200000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X2 450,2,3500000000,3900000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 530,4,2000000000,,25,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 550,4,2200000000,,25,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 740,4,3200000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 750K,4,3400000000,,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 760K,4,3800000000,4099999999.0,100,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 840,4,3100000000,3800000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 845,4,3500000000,3800000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 860K,4,3700000000,4000000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 870K,4,3900000000,4099999999.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 880K,4,4000000000,4200000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 940,4,3200000000,3600000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Athlon X4 950,4,3500000000,3800000000.0,65,,False,145.0,,wikidata_no_qid
CPU,AMD,Athlon X4 970,4,3800000000,4000000000.0,65,,False,0.0,,wikidata_no_qid
CPU,AMD,E-Series E-450,2,1650000000,,18,,False,0.0,,wikidata_no_qid
CPU,AMD,E2-3200,2,2400000000,,65,Radeon HD 6370D,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4100,4,3600000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4130,4,3800000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4150,4,4000000000,4099999999.0,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4170,4,4200000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4200,4,3300000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4300,4,3800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4320,4,4000000000,4200000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-4350,4,4200000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-6100,6,3300000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-6120,6,3500000000,4099999999.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-6130,6,3600000000,3900000000.0,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-6200,6,3800000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-6300,6,3500000000,,95,,False,125.5,,wikidata_no_qid
CPU,AMD,FX-6300,6,3500000000,,95,,False,237.87,,wikidata_no_qid
CPU,AMD,FX-6350,6,3900000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8100,8,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8120,8,3100000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8140,8,3200000000,4099999999.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8150,8,3600000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8300,8,3300000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8300,8,3300000000,,95,,False,168.02,,wikidata_no_qid
CPU,AMD,FX-8310,8,3400000000,4300000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8320,8,3500000000,,125,,False,0.0,,wikidata_no_socket
CPU,AMD,FX-8320,8,3500000000,,125,,False,179.58,,wikidata_no_socket
CPU,AMD,FX-8320E,8,3200000000,4000000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8350,8,4000000000,,125,,False,228.53,,wikidata_no_socket
CPU,AMD,FX-8350,8,4000000000,,125,,False,504.49,,wikidata_no_socket
CPU,AMD,FX-8350,8,4000000000,,125,,False,0.0,,wikidata_no_socket
CPU,AMD,FX-8370,8,4000000000,4300000000.0,125,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-8370E,8,3300000000,4300000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-9370,8,4400000000,4700000000.0,220,,False,0.0,,wikidata_no_qid
CPU,AMD,FX-9370,8,4400000000,4700000000.0,220,,False,753.0,,wikidata_no_qid
CPU,AMD,FX-9590,8,4700000000,5000000000.0,220,,False,495.01,,wikidata_no_qid
CPU,AMD,FX-9590,8,4700000000,5000000000.0,220,,False,0.0,,wikidata_no_qid
CPU,AMD,Opteron 4386,8,3100000000,3800000000.0,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Opteron 6320,8,2800000000,3300000000.0,115,,False,269.0,,wikidata_no_qid
CPU,AMD,Opteron 6320,8,2800000000,3300000000.0,115,,False,249.01,,wikidata_no_qid
CPU,AMD,Opteron 6328,8,3200000000,3800000000.0,115,,False,1818.0,,wikidata_no_qid
CPU,AMD,Opteron 6328,8,3200000000,3800000000.0,115,,False,0.0,,wikidata_no_qid
CPU,AMD,Opteron 6344,12,2600000000,3200000000.0,115,,False,379.0,,wikidata_no_qid
CPU,AMD,Opteron 6344,12,2600000000,3200000000.0,115,,False,0.0,,wikidata_no_qid
CPU,AMD,Opteron 6378,16,2400000000,3300000000.0,115,,False,0.0,,wikidata_no_qid
CPU,AMD,Opteron 6378,16,2400000000,3300000000.0,115,,False,921.95,,wikidata_no_qid
CPU,AMD,Phenom II X2 545,2,3000000000,,80,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X2 550,2,3100000000,,80,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X2 550 Black,2,3100000000,,80,,False,200.77,,wikidata_no_qid
CPU,AMD,Phenom II X2 555 Black,2,3200000000,,80,,False,294.82,,wikidata_no_qid
CPU,AMD,Phenom II X2 560 Black,2,3300000000,,80,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X2 565 Black,2,3400000000,,80,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X2 B59,2,3400000000,,80,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 705e,3,2500000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 710,3,2600000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 715 Black,3,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 720,3,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 720 Black,3,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X3 740 Black,3,3000000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 805,4,2500000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 810,4,2600000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 820,4,2800000000,,95,,False,74.57,,wikidata_no_qid
CPU,AMD,Phenom II X4 830,4,2800000000,,95,,False,74.48,,wikidata_no_qid
CPU,AMD,Phenom II X4 840,4,3200000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 905e,4,2500000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 910,4,2600000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 910e,4,2600000000,,65,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 920,4,2800000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 925,4,2800000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 940 Black,4,3000000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 945,4,3000000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 955,4,3200000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 955 Black,4,3200000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 960T Black,4,3000000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 965,4,3400000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 965 Black,4,3400000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 965 Black (140W),4,3400000000,,140,,False,0.0,,cache
CPU,AMD,Phenom II X4 970,4,3500000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 970 Black,4,3500000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 975,4,3600000000,,125,,False,172.56,,wikidata_no_qid
CPU,AMD,Phenom II X4 975,4,3600000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 980 Black,4,3700000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X4 B99,4,3300000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1035T,6,2600000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1045T,6,2700000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1055T,6,2800000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1055T,6,2800000000,,125,,False,189.99,,wikidata_no_qid
CPU,AMD,Phenom II X6 1065T,6,2700000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1075T,6,3000000000,,95,,False,0.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1090T Black,6,3200000000,,125,,False,478.0,,wikidata_no_qid
CPU,AMD,Phenom II X6 1100T Black,6,3300000000,,125,,False,0.0,,wikidata_no_qid
CPU,AMD,Pro A10-7800B,4,3500000000,3900000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,Pro A10-7850B,4,3700000000,4000000000.0,95,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,Pro A4-7300B,2,3800000000,4000000000.0,65,Radeon HD 8470D,False,0.0,,wikidata_no_qid
CPU,AMD,Pro A6-7400B,2,3500000000,3900000000.0,65,Radeon R5 (on die),False,0.0,,wikidata_no_qid
CPU,AMD,Pro A8-7600B,4,3100000000,3800000000.0,65,Radeon R7 (on-die),False,0.0,,wikidata_no_qid
CPU,AMD,Ryzen 3 1200 (12nm),4,3100000000,3400000000.0,65,,False,0.0,Socket AM4,wikidata_P1041
CPU,AMD,Ryzen 3 1200 (14nm),4,3100000000,3400000000.0,65,,False,255.49,Socket AM4,cache
CPU,AMD,Ryzen 3 1300X,4,3500000000,3700000000.0,65,,False,398.0,Socket AM4,wikidata_P1041
CPU,AMD,Ryzen 3 2200G,4,3500000000,3700000000.0,65,Radeon Vega 8,False,0.0,,wikidata_no_qid
CPU,AMD,Ryzen 3 3100,4,3600000000,3900000000.0,65,,True,0.0,Socket AM4,wikidata_P1041
CPU,AMD,Ryzen 3 3200G,4,3600000000,4000000000.0,65,Radeon Vega 8,False,0.0,,wikidata_no_qid
CPU,AMD,Ryzen 3 3200G,4,3600000000,4000000000.0,65,Radeon Vega 8,False,174.98,,wikidata_no_qid
CPU,AMD,Ryzen 3 3300X,4,3800000000,4300000000.0,65,,True,0.0,Socket AM4,wikidata_P1041
CPU,AMD,Ryzen 5 1400,4,3200000000,3400000000.0,65,,True,463.38,,wikidata_no_socket
