type,brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
Memory,Kingston,ValueRAM 2 GB,DDR2,800000000,2,1000000000,0.0,Green,15.0,6,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 2 GB,DDR3,1333000000,2,1000000000,0.0,Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 3 GB,DDR3,1333000000,3,1000000000,0.0,Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 3 GB,DDR3,1333000000,3,1000000000,12.023,Green,13.503,9,Non-ECC / Unbuffered,36.07
Memory,Kingston,ValueRAM 32 GB,DDR4,2133000000,1,32000000000,5.403,Black / Green,14.065,15,ECC / Registered,172.9
Memory,Kingston,ValueRAM 32 GB,DDR4,2133000000,2,16000000000,20.0,Green,14.065,15,ECC / Unbuffered,639.99
Memory,Kingston,ValueRAM 32 GB,DDR4,2133000000,2,16000000000,0.0,Black / Green,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 32 GB,DDR4,2400000000,4,8000000000,0.0,Green,14.167,17,ECC / Registered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR4,2400000000,1,4000000000,18.995,,14.167,17,ECC / Unbuffered,75.98
Memory,Kingston,ValueRAM 4 GB,DDR4,2666000000,1,4000000000,5.0,Green / Black,14.254,19,Non-ECC / Unbuffered,20.0
Memory,Kingston,ValueRAM 4 GB,DDR4,2133000000,1,4000000000,17.12,Black / Green,14.065,15,ECC / Registered,68.48
Memory,Kingston,ValueRAM 4 GB,DDR4,2133000000,1,4000000000,0.0,Black / Gray,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR3,1333000000,2,2000000000,7.473,Green,13.503,9,Non-ECC / Unbuffered,29.89
Memory,Kingston,ValueRAM 4 GB,DDR2,667000000,2,2000000000,14.988,Green,14.993,5,Non-ECC / Unbuffered,59.95
Memory,Kingston,ValueRAM 4 GB,DDR4,2133000000,1,4000000000,0.0,Black / Green,14.065,15,ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR3,1333000000,2,2000000000,0.0,Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR2,667000000,2,2000000000,0.0,Green,14.993,5,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR2,800000000,2,2000000000,7.987,Green,15.0,6,Non-ECC / Unbuffered,31.95
Memory,Kingston,ValueRAM 4 GB,DDR3,1066000000,1,4000000000,0.0,Green,13.133,7,ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 4 GB,DDR2,667000000,2,2000000000,18.75,Green,14.993,5,Non-ECC / Unbuffered,75.0
Memory,Kingston,ValueRAM 4 GB,DDR3,1066000000,2,2000000000,0.0,Green,13.133,7,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 48 GB,DDR3,1600000000,3,16000000000,9.187,Black / Green,13.75,11,ECC / Registered,440.99
Memory,Kingston,ValueRAM 48 GB,DDR3,1600000000,3,16000000000,8.333,Black / Green,13.75,11,ECC / Registered,399.99
Memory,Kingston,ValueRAM 6 GB,DDR3,1333000000,3,2000000000,9.632,Green,13.503,9,Non-ECC / Unbuffered,57.79
Memory,Kingston,ValueRAM 64 GB,DDR3,1600000000,4,16000000000,7.812,Green,13.75,11,ECC / Registered,499.99
Memory,Kingston,ValueRAM 64 GB,DDR4,2133000000,4,16000000000,0.0,Black / Green,14.065,15,ECC / Registered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2400000000,1,8000000000,0.0,Green / Black,14.167,17,ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2400000000,1,8000000000,0.0,,14.167,17,ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,2,4000000000,0.0,Black / Green,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,1,8000000000,14.999,Black / Green,14.065,15,ECC / Registered,119.99
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,1,8000000000,0.0,Black / Green,14.065,15,ECC / Registered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2933000000,1,8000000000,5.156,Green / Black,14.32,21,Non-ECC / Unbuffered,41.25
Memory,Kingston,ValueRAM 8 GB,DDR4,2400000000,1,8000000000,4.434,Green / Black,14.167,17,Non-ECC / Unbuffered,35.47
Memory,Kingston,ValueRAM 8 GB,DDR4,2400000000,1,8000000000,4.741,Green,14.167,17,Non-ECC / Unbuffered,37.93
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,1,8000000000,7.499,Green / Black,14.065,15,Non-ECC / Unbuffered,59.99
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,1,8000000000,0.0,Black / Green,14.065,15,ECC / Unbuffered,0.0
Memory,Kingston,ValueRAM 8 GB,DDR4,2133000000,1,8000000000,5.611,Black / Green,14.065,15,Non-ECC / Unbuffered,44.89
Memory,Kingston,ValueRAM 8 GB,DDR4,2666000000,1,8000000000,4.49,Green / Black,14.254,19,Non-ECC / Unbuffered,35.92
Memory,Kingston,XMP 10th Anniversary Series 16 GB,DDR3,2133000000,4,4000000000,0.0,Gray / Silver,10.314,11,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 16 GB,DDR3,1600000000,4,4000000000,0.0,Gray / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 16 GB,DDR3,1866000000,4,4000000000,0.0,Gray / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 16 GB,DDR3,1600000000,2,8000000000,0.0,Gray / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 16 GB,DDR3,2400000000,4,4000000000,0.0,Gray / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 32 GB,DDR3,1600000000,4,8000000000,0.0,Gray / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 8 GB,DDR3,1866000000,2,4000000000,0.0,Gray / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP 10th Anniversary Series 8 GB,DDR3,1600000000,2,4000000000,24.997,Gray / Silver,11.25,9,Non-ECC / Unbuffered,199.98
Memory,Kingston,XMP Black Series 4 GB,DDR3,1600000000,2,2000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP Blu Red Series 16 GB,DDR3,1600000000,2,8000000000,0.0,Red / Silver,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP Blu Red Series 4 GB,DDR3,1600000000,2,2000000000,0.0,Red / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Kingston,XMP Blu Red Series 8 GB,DDR3,1600000000,2,4000000000,0.0,Red / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,BOLT 16 GB,DDR4,3000000000,1,16000000000,0.0,Black / Gold,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,BOLT 4 GB,DDR4,2400000000,1,4000000000,0.0,Black / Gold,12.5,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,BOLT 8 GB,DDR4,3000000000,1,8000000000,0.0,Black / Gold,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,BOLT X 32 GB,DDR4,3200000000,2,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,BOLT X 8 GB,DDR4,3200000000,1,8000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,CRAS 32 GB,DDR4,2800000000,4,8000000000,0.0,Silver / Black,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 16 GB,DDR4,2666000000,4,4000000000,0.0,Black / Silver,11.253,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 16 GB,DDR4,2800000000,4,4000000000,0.0,Black / Silver,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 16 GB,DDR4,2133000000,4,4000000000,0.0,Black / Silver,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 16 GB,DDR4,3000000000,4,4000000000,0.0,Black / Silver,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 32 GB,DDR4,2666000000,4,8000000000,0.0,Black / Silver,11.253,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 32 GB,DDR4,2133000000,4,8000000000,0.0,Black / Silver,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Klevv,Cras 32 GB,DDR4,2800000000,4,8000000000,0.0,Black / Silver,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Klevv,FIT Faker Edition 8 GB,DDR3,1600000000,2,4000000000,0.0,Blue / White,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Fit 16 GB,DDR3,2133000000,2,8000000000,0.0,Silver / Black,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Fit 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2400000000,4,4000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2800000000,4,4000000000,0.0,Black / Silver,8.571,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,1600000000,4,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2933000000,4,4000000000,0.0,Black / Silver,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2133000000,4,4000000000,0.0,Black / Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2666000000,4,4000000000,0.0,Black / Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,1866000000,4,4000000000,0.0,Black / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 16 GB,DDR3,2666000000,2,8000000000,0.0,Black / Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 32 GB,DDR3,1600000000,4,8000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 32 GB,DDR3,2133000000,4,8000000000,0.0,Black / Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 32 GB,DDR3,2400000000,4,8000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 32 GB,DDR3,1866000000,4,8000000000,0.0,Black / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 32 GB,DDR3,2666000000,4,8000000000,0.0,Black / Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,2800000000,2,4000000000,0.0,Black / Silver,8.571,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,2933000000,2,4000000000,0.0,Black / Silver,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,2666000000,2,4000000000,0.0,Black / Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Genuine 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,2400000000,2,8000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,1866000000,4,4000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,2133000000,4,4000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,1600000000,4,4000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,1600000000,2,8000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,1866000000,2,8000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,2400000000,4,4000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 16 GB,DDR3,2133000000,2,8000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 32 GB,DDR3,1866000000,4,8000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 32 GB,DDR3,1600000000,4,8000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 32 GB,DDR3,2400000000,4,8000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 8 GB,DDR3,1866000000,2,4000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 8 GB,DDR3,1600000000,2,4000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 8 GB,DDR3,2133000000,2,4000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Neo 8 GB,DDR3,2400000000,2,4000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2800000000,4,4000000000,0.0,Silver,8.571,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2400000000,4,4000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,1600000000,2,8000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2400000000,2,8000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2133000000,4,4000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2133000000,2,8000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,1866000000,2,8000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2666000000,4,4000000000,0.0,Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2933000000,4,4000000000,0.0,Silver,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,2666000000,2,8000000000,0.0,Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 16 GB,DDR3,1600000000,4,4000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 32 GB,DDR3,1866000000,4,8000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 32 GB,DDR3,2400000000,4,8000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 32 GB,DDR3,2666000000,4,8000000000,0.0,Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 32 GB,DDR3,1600000000,4,8000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,2666000000,2,4000000000,0.0,Silver,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,2800000000,2,4000000000,0.0,Silver,8.571,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,2133000000,2,4000000000,0.0,Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,1600000000,2,4000000000,0.0,Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,2933000000,2,4000000000,0.0,Silver,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,1866000000,2,4000000000,0.0,Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Klevv,Urbane 8 GB,DDR3,2400000000,2,4000000000,0.0,Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Lexar,CT2KIT51264BC160B 8 GB,DDR3,1600000000,2,4000000000,0.0,,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Lexar,CT2KIT51264BF160B 8 GB,DDR3,1600000000,2,4000000000,5.741,Green,13.75,11,Non-ECC / Unbuffered,45.93
Memory,Micron,MT16KTF1G64AZ-1G6E1 8 GB,DDR3,1600000000,1,8000000000,3.749,Green,13.75,11,Non-ECC / Unbuffered,29.99
Memory,Micron,MT18KSF51272HZ-1G6K2 4 GB,DDR3,1600000000,1,4000000000,0.0,,13.75,11,ECC / Unbuffered,0.0
Memory,Micron,MT8JTF51264AZ-1G6E1 4 GB,DDR3,1600000000,1,4000000000,5.247,Black / Green,13.75,11,Non-ECC / Unbuffered,20.99
Memory,Micron,MTA18ADF2G72AZ-3G2E1 16 GB,DDR4,3200000000,1,16000000000,0.0,Black / Green,13.75,22,ECC / Unbuffered,0.0
Memory,Mushkin,971130A 1 GB,DDR,400000000,1,1000000000,0.0,Black / Green,15.0,3,Non-ECC / Unbuffered,0.0
Memory,Mushkin,971307B 1 GB,DDR,333000000,1,1000000000,0.0,Black / Green,18.018,3,Non-ECC / Unbuffered,0.0
Memory,Mushkin,971643A 2 GB,DDR3,1066000000,1,2000000000,0.0,Black / Blue,13.133,7,Non-ECC / Unbuffered,0.0
Memory,Mushkin,971644A 4 GB,DDR3,1066000000,1,4000000000,0.0,Black / Blue,13.133,7,Non-ECC / Unbuffered,0.0
Memory,Mushkin,971699A 2 GB,DDR3,1066000000,1,2000000000,0.0,Black / Green,13.133,7,ECC / Unbuffered,0.0
Memory,Mushkin,971980A 16 GB,DDR3,1333000000,1,16000000000,0.0,Black / Green,13.503,9,ECC / Registered,0.0
Memory,Mushkin,972020A 8 GB,DDR3,1333000000,1,8000000000,0.0,Black / Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,972038A 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Green,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,972044A 8 GB,DDR3,1333000000,1,8000000000,0.0,Black / Green,13.503,9,ECC / Unbuffered,0.0
Memory,Mushkin,973980A 64 GB,DDR3,1333000000,4,16000000000,0.0,Black / Green,13.503,9,ECC / Registered,0.0
Memory,Mushkin,974044A 32 GB,DDR3,1333000000,4,8000000000,0.0,Black / Green,13.503,9,ECC / Unbuffered,0.0
Memory,Mushkin,974136A 32 GB,DDR3,1866000000,4,8000000000,0.0,Black / Green,13.934,13,ECC / Unbuffered,0.0
Memory,Mushkin,974146A 64 GB,DDR3,1866000000,4,16000000000,0.0,Black,13.934,13,ECC / Registered,0.0
Memory,Mushkin,976504A 2 GB,DDR2,667000000,2,1000000000,0.0,Black / Green,14.993,5,Non-ECC / Unbuffered,0.0
Memory,Mushkin,976539A 4 GB,DDR2,667000000,2,2000000000,0.0,Black / Green,14.993,5,ECC / Unbuffered,0.0
Memory,Mushkin,976605 8 GB,DDR2,667000000,2,4000000000,0.0,Blue / Silver,14.993,5,ECC / Unbuffered,0.0
Memory,Mushkin,976643A 4 GB,DDR3,1066000000,2,2000000000,5.822,Black / Blue,13.133,7,Non-ECC / Unbuffered,23.29
Memory,Mushkin,976644A 8 GB,DDR3,1066000000,2,4000000000,0.0,Black / Green,13.133,7,Non-ECC / Unbuffered,0.0
Memory,Mushkin,976647A 8 GB,DDR3,1333000000,2,4000000000,4.749,Black / Green,13.503,9,Non-ECC / Unbuffered,37.99
Memory,Mushkin,977020A 16 GB,DDR3,1333000000,2,8000000000,3.937,Black / Green,13.503,9,Non-ECC / Unbuffered,62.99
Memory,Mushkin,977033A 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Green,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,977136A 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Green,13.934,13,ECC / Unbuffered,0.0
Memory,Mushkin,977146A 32 GB,DDR3,1866000000,2,16000000000,0.0,Black,13.934,13,ECC / Registered,0.0
Memory,Mushkin,991395 1 GB,DDR2,533000000,1,1000000000,0.0,Green,15.009,4,Non-ECC / Unbuffered,0.0
Memory,Mushkin,991555 2 GB,DDR2,667000000,1,2000000000,0.0,Silver,14.993,5,Non-ECC / Unbuffered,0.0
Memory,Mushkin,991556 2 GB,DDR2,667000000,1,2000000000,8.605,Green,14.993,5,Non-ECC / Unbuffered,17.21
Memory,Mushkin,991586 2 GB,DDR3,1333000000,1,2000000000,7.075,Green,13.503,9,Non-ECC / Unbuffered,14.15
Memory,Mushkin,991643 2 GB,DDR3,1066000000,1,2000000000,6.495,Green,13.133,7,Non-ECC / Unbuffered,12.99
Memory,Mushkin,991647 4 GB,DDR3,1333000000,1,4000000000,5.0,Green,13.503,9,Non-ECC / Unbuffered,20.0
Memory,Mushkin,991741 4 GB,DDR2,800000000,1,4000000000,18.995,Green,15.0,6,Non-ECC / Unbuffered,75.98
Memory,Mushkin,992082 32 GB,DDR3,1333000000,1,32000000000,3.593,Silver,13.503,9,ECC / Unbuffered,114.99
Memory,Mushkin,994200F 32 GB,DDR4,2666000000,4,8000000000,0.0,Red / White,11.253,15,Non-ECC / Unbuffered,0.0
Memory,Mushkin,996573 4 GB,DDR3,1066000000,2,2000000000,5.812,Green,13.133,7,Non-ECC / Unbuffered,23.25
Memory,Mushkin,996580 4 GB,DDR2,800000000,2,2000000000,0.0,Black,10.0,4,Non-ECC / Unbuffered,0.0
Memory,Mushkin,996647 8 GB,DDR3,1333000000,2,4000000000,4.749,Green,13.503,9,Non-ECC / Unbuffered,37.99
Memory,Mushkin,Blackline 12 GB,DDR3,1600000000,3,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 12 GB,DDR3,1600000000,3,4000000000,0.0,Black,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 12 GB,DDR3,1600000000,3,4000000000,0.0,Black,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 12 GB,DDR3,1600000000,3,4000000000,0.0,Black / Red,10.0,8,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 12 GB,DDR3,1600000000,3,4000000000,0.0,Black,10.0,8,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 12 GB,DDR3,2000000000,3,4000000000,0.0,Black,9.0,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,4,4000000000,0.0,Black,10.0,8,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,4,4000000000,0.0,Black / White,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,2,8000000000,0.0,Yellow,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / White,11.79,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2133000000,4,4000000000,0.0,Black / White,10.314,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2400000000,4,4000000000,0.0,Black / Silver,12.5,15,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2800000000,2,8000000000,0.0,Black / White,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,4,4000000000,0.0,Black / White,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,4,4000000000,0.0,Yellow,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,4,4000000000,0.0,Black,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2133000000,2,8000000000,0.0,Black,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2000000000,4,4000000000,0.0,Black,9.0,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2800000000,4,4000000000,0.0,Black / White,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2400000000,2,8000000000,0.0,Black / White,12.5,15,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2400000000,4,4000000000,0.0,Black / White,12.5,15,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2800000000,4,4000000000,0.0,Black / Silver,11.429,16,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1866000000,2,8000000000,0.0,Black,11.79,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,2,8000000000,0.0,Black,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / White,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,2,8000000000,14.124,Black,11.25,9,Non-ECC / Unbuffered,225.99
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,2,8000000000,6.374,Black / White,9.167,11,Non-ECC / Unbuffered,101.99
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,2,8000000000,6.374,Black,11.25,9,Non-ECC / Unbuffered,101.99
Memory,Mushkin,Blackline 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / White,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2133000000,4,4000000000,0.0,Black / Silver,11.252,12,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2400000000,2,8000000000,0.0,Black / Silver,12.5,15,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR4,2133000000,2,8000000000,0.0,Black / Silver,11.252,12,Non-ECC / Unbuffered,0.0
Memory,Mushkin,Blackline 16 GB,DDR3,2400000000,2,8000000000,0.0,Yellow,9.167,11,Non-ECC / Unbuffered,0.0
